timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775334748.981,steady,7200,64,53,53,65,68,53,53,64
1775334750.982,steady,7200,64,53,53,65,68,53,53,64
1775334752.982,steady,6975,66,55,53,67,69,56,54,66
1775334754.982,steady,7125,63,52,51,63,65,52,51,63
1775334756.982,steady,7125,63,52,51,63,65,52,51,63
1775334758.982,steady,7125,63,52,51,63,65,52,51,63
1775334760.982,steady,5250,67,56,54,68,70,58,56,68
1775334762.982,steady,6900,65,55,54,67,68,56,54,67
1775334764.982,steady,6900,65,55,54,67,68,56,54,67
1775334766.982,steady,6900,65,55,54,67,68,56,54,67
1775334768.983,steady,7500,62,52,51,63,66,53,51,65
1775334770.983,steady,7500,62,52,51,63,66,53,51,65
1775334772.983,steady,7500,62,52,51,63,66,53,51,65
1775334774.983,steady,7500,62,52,51,63,66,53,51,65
1775334776.983,steady,7125,66,54,53,66,68,56,53,66
1775334778.983,steady,7125,66,54,53,66,68,56,53,66
1775334780.983,steady,7125,66,54,53,66,68,56,53,66
1775334782.983,steady,6225,65,55,53,66,69,56,55,68
1775334784.983,steady,4050,66,54,53,66,68,55,53,66
1775334786.983,steady,6000,64,53,52,65,68,53,52,65
1775334788.983,steady,6000,64,53,52,65,68,53,52,65
1775334790.984,steady,7725,66,53,51,67,66,55,51,64
1775334792.984,steady,7200,66,53,51,67,66,55,51,64
1775334794.984,steady,5700,67,55,53,67,68,57,55,68
1775334796.984,steady,5700,67,55,53,67,68,57,55,68
1775334798.984,steady,6525,65,54,53,67,69,55,54,66
1775334800.984,steady,5925,65,53,52,65,67,54,52,66
1775334802.984,steady,6825,64,53,51,64,66,54,52,66
1775334804.984,steady,6825,64,53,51,64,66,54,52,66
1775334806.984,steady,6825,64,53,51,64,66,54,52,66
1775334808.984,steady,7125,66,52,51,66,68,56,51,66
1775334810.984,steady,6975,66,54,52,66,68,55,52,65
1775334812.984,steady,6975,66,54,52,66,68,55,52,65
1775334814.985,steady,6975,66,54,52,66,68,55,52,65
1775334816.985,steady,7425,61,51,50,62,64,52,51,63
1775334818.985,steady,6900,64,54,52,63,64,51,50,62
1775334820.985,steady,6900,64,54,52,63,64,51,50,62
1775334822.985,steady,6900,64,54,52,63,64,51,50,62
1775334824.985,steady,6750,63,52,47,59,61,48,46,58
1775334826.985,steady,7050,63,52,47,59,61,48,46,58
1775334828.985,steady,3900,64,52,51,64,66,53,51,64
1775334830.985,steady,3900,64,52,51,64,66,53,51,64
1775334832.985,steady,3900,64,52,51,64,66,53,51,64
1775334834.985,steady,7050,62,51,49,61,64,50,49,62
1775334836.985,steady,7050,62,51,49,61,64,50,49,62
1775334838.986,steady,5325,64,53,51,65,66,53,50,63
1775334840.986,steady,5325,64,53,51,65,66,53,50,63
1775334842.986,steady,5325,64,53,51,65,66,53,50,63
1775334844.986,steady,7425,63,51,49,63,65,53,50,63
1775334846.986,steady,7350,63,51,51,63,66,53,50,63
1775334848.986,steady,5400,63,52,51,63,65,53,51,63
1775334850.986,steady,5400,63,52,51,63,65,53,51,63
1775334852.986,steady,5400,63,52,51,63,65,53,51,63
1775334854.986,steady,7125,63,52,52,63,66,52,50,63
1775334856.986,steady,4350,62,51,50,63,64,53,50,62
1775334858.986,steady,7500,63,51,50,62,65,52,50,63
1775334860.987,steady,7500,63,51,50,62,65,52,50,63
1775334862.987,steady,7500,63,51,50,62,65,52,50,63
1775334864.987,steady,7275,63,52,51,62,65,53,50,63
1775334866.987,steady,4425,62,52,51,62,64,53,50,63
1775334868.987,steady,4425,62,52,51,62,64,53,50,63
1775334870.987,steady,4425,62,52,51,62,64,53,50,63
1775334872.987,steady,6825,63,53,52,62,65,53,50,63
1775334874.987,steady,6750,62,53,51,64,66,54,52,64
1775334876.987,steady,6750,62,53,51,64,66,54,52,64
1775334878.987,steady,6750,62,53,51,64,66,54,52,64
1775334880.987,steady,6750,63,51,50,62,65,53,49,62
1775334882.987,steady,7500,64,52,51,63,65,55,51,64
1775334884.988,steady,7425,62,51,50,62,64,53,49,62
1775334886.988,steady,7425,62,51,50,62,64,53,49,62
1775334888.988,steady,5400,62,51,50,61,63,52,49,61
1775334890.988,steady,4350,63,54,51,64,66,55,52,63
1775334892.988,steady,7575,63,51,51,61,65,52,50,63
1775334894.988,steady,7575,63,51,51,61,65,52,50,63
1775334896.988,steady,7575,63,51,51,61,65,52,50,63
1775334898.988,steady,6450,64,53,53,65,67,55,52,63
1775334900.988,steady,7725,62,51,50,61,63,53,48,61
1775334902.988,steady,7725,62,51,50,61,63,53,48,61
1775334904.989,steady,7725,62,51,50,61,63,53,48,61
1775334906.989,steady,7725,62,51,50,61,63,53,48,61
1775334908.989,steady,7725,62,51,50,61,63,53,48,61
1775334910.989,steady,7725,62,51,50,61,63,53,48,61
1775334912.989,steady,4125,61,51,51,62,64,54,49,63
1775334914.989,steady,7050,65,53,52,63,66,55,51,63
1775334916.989,steady,7050,65,53,52,63,66,55,51,63
1775334918.989,steady,7050,65,53,52,63,66,55,51,63
1775334920.989,steady,7125,63,52,51,62,64,53,51,63
1775334922.989,steady,7350,62,51,51,61,64,53,50,62
1775334924.989,steady,4125,63,52,52,62,64,54,51,63
1775334926.989,steady,4125,63,52,52,62,64,54,51,63
1775334928.990,cooldown,4125,63,52,52,62,64,54,51,63
1775334930.990,cooldown,2925,52,42,42,52,54,43,41,52
1775334932.990,cooldown,2550,49,38,39,49,50,40,38,49
