timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775288220.339,steady,8400,62,55,52,73,68,55,56,65
1775288222.339,steady,8400,62,55,52,73,68,55,56,65
1775288224.339,steady,8400,62,55,52,73,68,55,56,65
1775288226.339,steady,5925,63,54,50,75,67,52,57,62
1775288228.339,steady,8175,61,54,51,73,69,59,57,66
1775288230.339,steady,8175,61,54,51,73,69,59,57,66
1775288232.339,steady,8175,61,54,51,73,69,59,57,66
1775288234.339,steady,7500,63,55,53,70,70,56,55,67
1775288236.339,steady,7500,63,55,53,70,70,56,55,67
1775288238.339,steady,7500,63,55,53,70,70,56,55,67
1775288240.339,steady,8850,61,53,57,71,67,52,60,68
1775288242.339,steady,8850,61,53,57,71,67,52,60,68
1775288244.339,steady,5925,62,53,52,68,66,58,55,67
1775288246.340,steady,5925,62,53,52,68,66,58,55,67
1775288248.340,steady,5925,62,53,52,68,66,58,55,67
1775288250.340,steady,5925,62,53,52,68,66,58,55,67
1775288252.340,steady,5850,65,58,57,71,70,58,58,69
1775288254.340,steady,6225,66,58,57,71,71,60,59,70
1775288256.340,steady,6825,65,58,57,70,69,58,58,69
1775288258.340,steady,6825,65,58,57,70,69,58,58,69
1775288260.340,steady,6825,65,58,57,70,69,58,58,69
1775288262.340,steady,7800,64,55,54,66,69,54,55,70
1775288264.340,steady,7800,64,55,54,66,69,54,55,70
1775288266.340,steady,7800,64,55,54,66,69,54,55,70
1775288268.340,steady,7800,64,55,54,66,69,54,55,70
1775288270.341,steady,7800,64,55,54,66,69,54,55,70
1775288272.341,steady,7800,64,55,54,66,69,54,55,70
1775288274.341,steady,7800,64,55,54,66,69,54,55,70
1775288276.341,steady,5700,65,57,58,69,69,58,58,70
1775288278.341,steady,5700,65,57,58,69,69,58,58,70
1775288280.341,steady,5700,65,57,58,69,69,58,58,70
1775288282.341,steady,5700,65,57,58,69,69,58,58,70
1775288284.341,steady,9075,61,58,58,63,69,55,59,69
1775288286.341,steady,9075,61,58,58,63,69,55,59,69
1775288288.341,steady,9075,61,58,58,63,69,55,59,69
1775288290.341,steady,8100,65,53,55,64,64,56,57,68
1775288292.341,steady,7950,65,53,56,64,65,54,58,66
1775288294.341,steady,7725,64,55,55,65,69,56,57,71
1775288296.342,steady,7725,64,55,55,65,69,56,57,71
1775288298.342,steady,7725,64,55,55,65,69,56,57,71
1775288300.342,steady,5925,60,56,58,63,67,53,55,66
1775288302.342,steady,5925,60,56,58,63,67,53,55,66
1775288304.342,steady,5925,60,56,58,63,67,53,55,66
1775288306.342,steady,5925,60,56,58,63,67,53,55,66
1775288308.342,steady,5925,60,56,58,63,67,53,55,66
1775288310.342,steady,5775,66,56,57,67,68,58,59,70
1775288312.342,steady,7500,67,55,56,67,67,57,59,69
1775288314.342,steady,7500,67,55,56,67,67,57,59,69
1775288316.343,steady,7500,67,55,56,67,67,57,59,69
1775288318.343,cooldown,7500,67,55,56,67,67,57,59,69
1775288320.343,cooldown,3000,51,41,41,51,52,40,41,52
