timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775335197.958,steady,8175,70,62,61,74,74,64,61,73
1775335199.958,steady,8175,70,62,61,74,74,64,61,73
1775335201.958,steady,8175,70,62,61,74,74,64,61,73
1775335203.958,steady,8175,70,62,61,74,74,64,61,73
1775335205.959,steady,8175,70,62,61,74,74,64,61,73
1775335207.959,steady,8175,72,64,63,76,75,65,61,74
1775335209.959,steady,8325,72,64,63,77,75,64,62,75
1775335211.959,steady,8325,72,64,63,77,75,64,62,75
1775335213.959,steady,8325,72,64,63,77,75,64,62,75
1775335215.959,steady,8325,72,64,63,77,75,64,62,75
1775335217.959,steady,8325,72,64,63,77,75,64,62,75
1775335219.959,steady,8325,72,64,63,77,75,64,62,75
1775335221.959,steady,8325,72,64,63,77,75,64,62,75
1775335223.959,steady,8325,72,64,63,77,75,64,62,75
1775335225.959,steady,8325,72,64,63,77,75,64,62,75
1775335227.959,steady,8325,72,64,63,77,75,64,62,75
1775335229.960,steady,8325,72,65,63,76,75,65,62,74
1775335231.960,steady,8325,72,65,63,76,75,65,62,74
1775335233.960,steady,8325,72,65,63,76,75,65,62,74
1775335235.960,steady,8325,72,65,63,76,75,65,62,74
1775335237.960,steady,8250,70,63,62,75,74,64,62,74
1775335239.960,steady,8250,70,63,62,75,74,64,62,74
1775335241.960,steady,8250,72,65,64,76,76,65,63,75
1775335243.960,steady,8250,72,65,64,76,76,65,63,75
1775335245.960,steady,8250,72,65,64,76,76,65,63,75
1775335247.960,steady,8250,72,65,64,76,76,65,63,75
1775335249.960,steady,8250,72,65,64,76,76,65,63,75
1775335251.960,steady,8325,72,65,63,77,76,65,62,76
1775335253.960,steady,8325,72,65,63,77,76,65,62,76
1775335255.961,steady,8325,72,65,63,77,76,65,62,76
1775335257.961,steady,8325,73,65,64,77,76,65,63,75
1775335259.961,steady,8325,73,65,64,77,76,65,63,75
1775335261.961,steady,8400,72,65,63,76,76,65,62,75
1775335263.961,steady,8400,72,65,63,76,76,65,62,75
1775335265.961,steady,8400,72,65,63,76,76,65,62,75
1775335267.961,steady,8250,73,65,64,77,76,66,64,75
1775335269.961,steady,8250,73,65,64,77,76,66,64,75
1775335271.961,steady,8250,73,65,64,77,76,66,64,75
1775335273.961,steady,8325,72,65,63,76,76,65,62,76
1775335275.961,steady,8250,72,65,63,77,76,66,63,75
1775335277.962,steady,8250,72,65,63,77,76,66,63,75
1775335279.962,steady,8250,72,65,63,77,76,66,63,75
1775335281.962,steady,8250,72,65,63,77,76,66,63,75
1775335283.962,steady,8400,73,65,64,77,76,66,63,76
1775335285.962,steady,8400,73,65,64,77,76,66,63,76
1775335287.962,steady,8475,72,65,63,77,76,65,62,75
1775335289.962,steady,8400,71,64,62,76,76,64,62,76
1775335291.962,steady,8400,71,64,62,76,76,64,62,76
1775335293.962,steady,8400,71,64,62,76,76,64,62,76
1775335295.962,steady,8175,73,66,63,77,77,66,63,77
1775335297.962,steady,8175,73,65,63,77,76,65,62,76
1775335299.962,steady,8175,73,65,63,77,76,65,62,76
1775335301.963,steady,8175,73,65,63,77,76,65,62,76
1775335303.963,steady,8175,73,65,63,77,76,65,62,76
1775335305.963,steady,8475,72,64,63,77,77,65,62,75
1775335307.963,steady,8325,73,65,63,77,77,65,63,75
1775335309.963,steady,8325,73,65,63,77,77,65,63,75
1775335311.963,steady,8325,73,65,63,77,77,65,63,75
1775335313.963,steady,8475,72,65,63,77,76,65,63,76
1775335315.963,steady,8475,72,65,63,77,76,65,63,76
1775335317.963,steady,8475,72,65,63,77,76,65,63,76
1775335319.963,steady,8475,72,65,63,77,76,65,63,76
1775335321.963,steady,8475,72,65,63,77,76,65,63,76
1775335323.964,steady,8475,72,65,63,77,76,65,63,76
1775335325.964,steady,8025,72,65,62,76,75,64,62,75
1775335327.964,steady,8400,71,64,62,76,75,64,61,74
1775335329.964,steady,8400,71,64,62,76,75,64,62,75
1775335331.964,steady,7875,71,64,62,76,75,64,62,75
1775335333.964,steady,7875,71,64,62,76,75,64,62,75
1775335335.964,steady,7875,71,64,62,76,75,64,62,75
1775335337.964,steady,7875,71,64,62,76,75,64,62,75
1775335339.964,steady,7875,71,64,62,76,75,64,62,75
1775335341.964,steady,8175,73,66,63,77,76,65,62,76
1775335343.964,steady,8325,72,65,63,77,76,65,63,75
1775335345.965,steady,8325,72,65,63,77,76,65,63,75
1775335347.965,steady,8325,72,65,63,77,76,65,63,75
1775335349.965,steady,8325,72,65,63,77,76,65,63,75
1775335351.965,steady,8475,72,64,63,76,76,65,62,76
1775335353.965,steady,8475,72,64,63,76,76,65,62,76
1775335355.965,steady,8475,72,64,63,76,76,65,62,76
1775335357.965,steady,8100,72,64,63,76,76,65,62,75
1775335359.965,steady,8100,72,64,63,76,76,65,62,75
1775335361.965,steady,8100,72,64,63,76,76,65,62,75
1775335363.965,cooldown,8100,72,64,63,76,76,65,62,75
1775335365.965,cooldown,8100,72,64,63,76,76,65,62,75
1775335367.965,cooldown,3300,55,44,44,57,57,44,44,56
