timestamp,phase,gpu,gpu_model,power_w,temp_c,mem_used_mib,mem_total_mib,gpu_util_pct,mem_util_pct,sm_active,tensor_active,dram_active,fp16_active,pcie_tx_bytes_s,pcie_rx_bytes_s,nvlink_tx_bytes_s,nvlink_rx_bytes_s,throttle_reasons,energy_mj
1775006190.374,warmup,2,NVIDIA H100 80GB HBM3,116.2,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,655241,555644,0,0,0,229162508164
1775006190.374,warmup,3,NVIDIA H100 80GB HBM3,122.9,39,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,639521,545165,0,0,0,233437917743
1775006190.374,warmup,4,NVIDIA H100 80GB HBM3,126.6,41,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,639514,534675,0,0,0,228453491197
1775006190.374,warmup,5,NVIDIA H100 80GB HBM3,123.0,34,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,403635,534685,0,0,0,224868468355
1775006190.374,warmup,6,NVIDIA H100 80GB HBM3,123.3,41,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,650005,550408,0,0,0,224991422725
1775006190.374,warmup,7,NVIDIA H100 80GB HBM3,120.4,34,531,81559,0,0,0.000000,0.000000,0.000005,0.000000,639520,539922,0,0,0,223878271181
1775006190.474,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,980072,880492,0,0,1,236748518808
1775006190.474,warmup,1,NVIDIA H100 80GB HBM3,122.5,34,531,81559,0,0,0.000000,0.000000,0.000005,0.000000,649999,545160,0,0,0,230063620825
1775006190.474,warmup,2,NVIDIA H100 80GB HBM3,116.2,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,665717,560879,0,0,0,229162519756
1775006190.474,warmup,3,NVIDIA H100 80GB HBM3,122.6,39,531,81559,0,0,0.000000,0.000000,0.000005,0.000000,783643,680532,0,0,0,233437929914
1775006190.474,warmup,4,NVIDIA H100 80GB HBM3,126.2,41,531,81559,0,0,0.000000,0.000000,0.000005,0.000000,985489,885892,0,0,0,228453503714
1775006190.474,warmup,5,NVIDIA H100 80GB HBM3,122.6,34,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,1441529,1137497,0,0,0,224868480451
1775006190.474,warmup,6,NVIDIA H100 80GB HBM3,122.8,41,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,639514,534676,0,0,0,224991434929
1775006190.474,warmup,7,NVIDIA H100 80GB HBM3,120.0,34,531,81559,0,0,0.000000,0.000000,0.000005,0.000000,870177,765336,0,0,0,223878283040
1775006190.574,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,712787,607965,0,0,1,236748526114
1775006190.574,warmup,1,NVIDIA H100 80GB HBM3,122.1,34,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,644768,550412,0,0,0,230063632964
1775006190.574,warmup,2,NVIDIA H100 80GB HBM3,116.2,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,649997,550401,0,0,0,229162531333
1775006190.574,warmup,3,NVIDIA H100 80GB HBM3,122.3,39,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,650052,550447,0,0,0,233437942069
1775006190.574,warmup,4,NVIDIA H100 80GB HBM3,125.8,41,625,81559,0,0,0.000000,0.000000,0.000005,0.000000,634271,534675,0,0,0,228453516233
1775006190.574,warmup,5,NVIDIA H100 80GB HBM3,122.3,34,531,81559,0,0,0.000000,0.000000,0.000005,0.000000,639516,534678,0,0,0,224868492568
1775006190.574,warmup,6,NVIDIA H100 80GB HBM3,122.4,41,625,81559,0,0,0.000000,0.000000,0.000006,0.000000,634282,534684,0,0,0,224991447139
1775006190.574,warmup,7,NVIDIA H100 80GB HBM3,119.6,34,531,81559,0,0,0.000000,0.000000,0.000006,0.000000,644768,545170,0,0,0,223878294901
1775006190.674,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,697054,597475,0,0,1,236748533380
1775006190.674,warmup,1,NVIDIA H100 80GB HBM3,121.6,34,867,81559,0,0,0.000000,0.000000,0.000005,0.000000,917347,807265,0,0,0,230063645132
1775006190.674,warmup,2,NVIDIA H100 80GB HBM3,116.2,34,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,655243,581856,0,0,0,229162542927
1775006190.674,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,767,81559,0,0,0.000000,0.000000,0.000005,0.000000,639521,629037,0,0,0,233437942069
1775006190.674,warmup,4,NVIDIA H100 80GB HBM3,125.3,41,1149,81559,0,0,0.000000,0.000000,0.000006,0.000000,634190,534606,0,0,0,228453528782
1775006190.674,warmup,5,NVIDIA H100 80GB HBM3,121.8,34,687,81559,0,0,0.000000,0.000000,0.000005,0.000000,639517,539920,0,0,0,224868504688
1775006190.674,warmup,6,NVIDIA H100 80GB HBM3,122.3,41,1241,81559,0,0,0.000000,0.000000,0.000005,0.000000,634181,534599,0,0,0,224991459406
1775006190.674,warmup,7,NVIDIA H100 80GB HBM3,119.3,34,647,81559,0,0,0.000000,0.000000,0.000006,0.000000,639516,539919,0,0,0,223878306761
1775006190.774,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,697067,880506,0,0,1,236748540703
1775006190.774,warmup,1,NVIDIA H100 80GB HBM3,121.6,34,1241,81559,6,0,0.000000,0.000000,0.000638,0.000000,134216764,2235289856,0,0,0,230063657566
1775006190.774,warmup,2,NVIDIA H100 80GB HBM3,116.2,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,649989,906840,0,0,0,229162554522
1775006190.774,warmup,3,NVIDIA H100 80GB HBM3,121.8,39,1241,81559,8,0,0.000000,0.000000,0.001033,0.000000,218934952,3652282378,0,0,0,233437954286
1775006190.774,warmup,4,NVIDIA H100 80GB HBM3,125.6,41,1241,81559,0,0,0.000000,0.000000,0.000751,0.000000,158424933,2640148241,0,0,0,228453541687
1775006190.774,warmup,5,NVIDIA H100 80GB HBM3,121.4,34,1241,81559,0,0,0.000000,0.000000,0.000010,0.000000,1619493,15550280,0,0,0,224868516855
1775006190.774,warmup,6,NVIDIA H100 80GB HBM3,122.5,41,1241,81559,9,0,0.000000,0.000000,0.001174,0.000000,249185972,4158330562,0,0,0,224991471825
1775006190.774,warmup,7,NVIDIA H100 80GB HBM3,119.0,34,1241,81559,0,0,0.000000,0.000000,0.000005,0.000000,634189,665637,0,0,0,223878318646
1775006190.875,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,769218,1090983,0,0,1,236748548004
1775006190.875,warmup,1,NVIDIA H100 80GB HBM3,121.9,34,1241,81559,6,0,0.004799,0.000000,0.004705,0.000000,215265564,3588189213,0,0,0,230063669822
1775006190.875,warmup,2,NVIDIA H100 80GB HBM3,116.1,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,765331,1053640,0,0,0,229162566114
1775006190.875,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,8,0,0.004827,0.000000,0.004311,0.000000,130557569,2171114508,0,0,0,233437966616
1775006190.875,warmup,4,NVIDIA H100 80GB HBM3,125.7,41,1241,81559,7,1,0.004802,0.000000,0.004595,0.000000,191083929,3183978967,0,0,0,228453554219
1775006190.875,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,9,0,0.000000,0.000000,0.001266,0.000000,268601420,4482099799,0,0,0,224868529173
1775006190.875,warmup,6,NVIDIA H100 80GB HBM3,122.5,41,1241,81559,9,0,0.004810,0.000000,0.004172,0.000000,100611141,1665737420,0,0,0,224991484050
1775006190.875,warmup,7,NVIDIA H100 80GB HBM3,119.0,34,1241,81559,7,0,0.000000,0.000000,0.000849,0.000000,179616282,2989399271,0,0,0,223878330758
1775006190.975,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,788494,732537,0,0,1,236748555270
1775006190.975,warmup,1,NVIDIA H100 80GB HBM3,121.9,34,1241,81559,0,0,0.000000,0.000000,0.000008,0.000000,650013,629045,0,0,0,230063681900
1775006190.975,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,676220,571380,0,0,0,229162577706
1775006190.975,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,0,0,0.000000,0.000000,0.000009,0.000000,660511,555668,0,0,0,233437978774
1775006190.975,warmup,4,NVIDIA H100 80GB HBM3,125.6,41,1241,81559,7,1,0.000000,0.000000,0.000008,0.000000,655213,749563,0,0,0,228453566699
1775006190.975,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,9,0,0.004824,0.000000,0.004077,0.000000,80015900,1327050918,0,0,0,224868541287
1775006190.975,warmup,6,NVIDIA H100 80GB HBM3,122.5,41,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,665727,702421,0,0,0,224991496277
1775006190.975,warmup,7,NVIDIA H100 80GB HBM3,119.1,34,1241,81559,7,0,0.004823,0.000000,0.004497,0.000000,170236911,2834947302,0,0,0,223878342656
1775006191.075,warmup,0,NVIDIA H100 80GB HBM3,73.1,39,21,81559,0,0,0.000000,0.000000,0.000006,0.000000,691339,588718,0,0,1,236748562886
1775006191.075,warmup,1,NVIDIA H100 80GB HBM3,121.8,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,815124,720769,0,0,0,230063693974
1775006191.075,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,649995,534673,0,0,0,229162589296
1775006191.075,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,655223,555629,0,0,0,233437990915
1775006191.075,warmup,4,NVIDIA H100 80GB HBM3,125.6,41,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,639519,539921,0,0,0,228453579234
1775006191.075,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,650002,550405,0,0,0,224868553402
1775006191.075,warmup,6,NVIDIA H100 80GB HBM3,122.5,41,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,644771,539930,0,0,0,224991508490
1775006191.075,warmup,7,NVIDIA H100 80GB HBM3,119.0,34,1241,81559,0,0,0.000000,0.000000,0.000008,0.000000,650001,550404,0,0,0,223878354527
1775006191.175,warmup,0,NVIDIA H100 80GB HBM3,76.6,39,43,81559,0,0,0.000000,0.000000,0.000006,0.000000,2023706,2610895,0,0,0,236748575274
1775006191.175,warmup,1,NVIDIA H100 80GB HBM3,121.7,33,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,649995,770558,0,0,0,230063693974
1775006191.175,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,649981,529420,0,0,0,229162589296
1775006191.175,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,791538,754844,0,0,0,233438003087
1775006191.175,warmup,4,NVIDIA H100 80GB HBM3,125.7,40,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,754826,655231,0,0,0,228453591765
1775006191.175,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,644755,539917,0,0,0,224868565499
1775006191.175,warmup,6,NVIDIA H100 80GB HBM3,122.5,41,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,639547,539946,0,0,0,224991520699
1775006191.175,warmup,7,NVIDIA H100 80GB HBM3,119.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,639511,539915,0,0,0,223878366383
1775006191.275,warmup,0,NVIDIA H100 80GB HBM3,81.7,40,727,81559,0,0,0.000000,0.000000,0.000018,0.000000,10530051,13606776,0,0,0,236748587663
1775006191.275,warmup,1,NVIDIA H100 80GB HBM3,121.6,33,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,655241,859676,0,0,0,230063706066
1775006191.275,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,660477,1022166,0,0,0,229162600888
1775006191.275,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,670966,1016933,0,0,0,233438015261
1775006191.275,warmup,4,NVIDIA H100 80GB HBM3,125.6,40,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,639505,686682,0,0,0,228453604267
1775006191.275,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,639511,754833,0,0,0,224868577627
1775006191.275,warmup,6,NVIDIA H100 80GB HBM3,122.5,41,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,644726,723352,0,0,0,224991532910
1775006191.275,warmup,7,NVIDIA H100 80GB HBM3,119.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,781064,833484,0,0,0,223878378249
1775006191.375,warmup,0,NVIDIA H100 80GB HBM3,92.0,40,1241,81559,5,0,0.000000,0.000000,0.000544,0.000000,138148861,1060624543,0,0,0,236748599984
1775006191.375,warmup,1,NVIDIA H100 80GB HBM3,121.6,33,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,660459,660459,0,0,0,230063742316
1775006191.375,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,1027421,1011695,0,0,0,229162624052
1775006191.375,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,655239,1724552,0,0,0,233438027435
1775006191.375,warmup,4,NVIDIA H100 80GB HBM3,125.6,40,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,739123,864931,0,0,0,228453629265
1775006191.375,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,644747,870147,0,0,0,224868589743
1775006191.375,warmup,6,NVIDIA H100 80GB HBM3,122.4,41,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,644770,906872,0,0,0,224991557327
1775006191.375,warmup,7,NVIDIA H100 80GB HBM3,119.1,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,644735,927790,0,0,0,223878401973
1775006191.475,warmup,0,NVIDIA H100 80GB HBM3,97.0,40,1269,81559,2,0,0.000000,0.000000,0.001250,0.000000,266725787,4451171354,0,0,0,236748599984
1775006191.475,warmup,1,NVIDIA H100 80GB HBM3,121.5,33,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,3601262,3501664,0,0,0,230063742316
1775006191.475,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1241,81559,0,0,0.000000,0.000000,0.000007,0.000000,3627252,3506693,0,0,0,229162624052
1775006191.475,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,1818904,1724552,0,0,0,233438039596
1775006191.475,warmup,4,NVIDIA H100 80GB HBM3,125.6,40,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,2552751,2447915,0,0,0,228453641786
1775006191.475,warmup,5,NVIDIA H100 80GB HBM3,121.5,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,943516,933033,0,0,0,224868601863
1775006191.475,warmup,6,NVIDIA H100 80GB HBM3,122.4,41,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,639522,613312,0,0,0,224991557327
1775006191.475,warmup,7,NVIDIA H100 80GB HBM3,119.1,34,1241,81559,0,0,0.000000,0.000000,0.000006,0.000000,644769,613316,0,0,0,223878401973
1775006191.575,warmup,0,NVIDIA H100 80GB HBM3,102.0,40,1315,81559,2,0,0.000000,0.000000,0.001974,0.000000,29447517,441888353,0,0,0,236748637021
1775006191.575,warmup,1,NVIDIA H100 80GB HBM3,121.5,33,1305,81559,3,0,0.000000,0.000000,0.000034,0.000000,32216328,99954978,0,0,0,230063766502
1775006191.575,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1289,81559,2,0,0.000000,0.000000,0.000046,0.000000,9723277,146504366,0,0,0,229162658843
1775006191.575,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1283,81559,0,0,0.000000,0.000000,0.000062,0.000000,14067824,212998609,0,0,0,233438076118
1775006191.575,warmup,4,NVIDIA H100 80GB HBM3,125.6,40,1287,81559,0,0,0.000000,0.000000,0.000006,0.000000,1949825,277000870,0,0,0,228453666809
1775006191.575,warmup,5,NVIDIA H100 80GB HBM3,121.6,34,1295,81559,0,0,0.000000,0.000000,0.000007,0.000000,801941,891045,0,0,0,224868626126
1775006191.575,warmup,6,NVIDIA H100 80GB HBM3,122.4,41,1297,81559,4,0,0.000000,0.000000,0.000107,0.000000,2371862,2322066,0,0,0,224991593976
1775006191.575,warmup,7,NVIDIA H100 80GB HBM3,119.1,34,1293,81559,0,0,0.000000,0.000000,0.000006,0.000000,2004909,1949872,0,0,0,223878437573
1775006191.713,warmup,0,NVIDIA H100 80GB HBM3,102.0,40,1315,81559,2,0,0.000000,0.000000,0.001974,0.000000,18976335,441888353,0,0,0,236748637021
1775006191.713,warmup,1,NVIDIA H100 80GB HBM3,121.5,33,1305,81559,3,0,0.000000,0.000000,0.000034,0.000000,32216328,99954978,0,0,0,230063766502
1775006191.713,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1289,81559,2,0,0.000000,0.000000,0.000046,0.000000,9723277,146504366,0,0,0,229162658843
1775006191.713,warmup,3,NVIDIA H100 80GB HBM3,121.9,39,1283,81559,0,0,0.000000,0.000000,0.000062,0.000000,14067824,212998609,0,0,0,233438076118
1775006191.713,warmup,4,NVIDIA H100 80GB HBM3,125.6,40,1287,81559,0,0,0.000000,0.000000,0.000079,0.000000,1949825,277000870,0,0,0,228453666809
1775006191.713,warmup,5,NVIDIA H100 80GB HBM3,121.6,34,1295,81559,0,0,0.000000,0.000000,0.000007,0.000000,801941,891045,0,0,0,224868626126
1775006191.713,warmup,6,NVIDIA H100 80GB HBM3,122.4,41,1297,81559,4,0,0.000000,0.000000,0.000107,0.000000,2371862,2322066,0,0,0,224991593976
1775006191.713,warmup,7,NVIDIA H100 80GB HBM3,119.1,34,1293,81559,0,0,0.000000,0.000000,0.000084,0.000000,2004909,1949872,0,0,0,223878437573
1775006191.813,warmup,0,NVIDIA H100 80GB HBM3,122.7,40,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,1289559,1311790,0,0,0,236748747320
1775006191.813,warmup,1,NVIDIA H100 80GB HBM3,121.2,33,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,1365480,1349785,0,0,0,230063875481
1775006191.813,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,1284287,1276424,0,0,0,229162763211
1775006191.813,warmup,3,NVIDIA H100 80GB HBM3,121.7,39,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,1383859,1373375,0,0,0,233438185606
1775006191.813,warmup,4,NVIDIA H100 80GB HBM3,125.1,40,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,1452015,3821403,0,0,0,228453779362
1775006191.813,warmup,5,NVIDIA H100 80GB HBM3,121.2,33,1315,81559,0,0,0.000000,0.000000,0.000018,0.000000,2789597,2765979,0,0,0,224868747297
1775006191.813,warmup,6,NVIDIA H100 80GB HBM3,122.1,41,1315,81559,0,0,0.000000,0.000000,,0.000000,7852256,7299243,0,0,0,224991703847
1775006191.813,warmup,7,NVIDIA H100 80GB HBM3,118.7,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,13091400,12073471,0,0,0,223878544362
1775006192.727,warmup,0,NVIDIA H100 80GB HBM3,122.7,40,1315,81559,0,0,0.000000,0.000000,0.000008,0.000000,15907279,14919298,0,0,0,236748784124
1775006192.727,warmup,1,NVIDIA H100 80GB HBM3,121.4,33,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,17852994,114919,0,0,0,230063911938
1775006192.727,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,592346,573999,0,0,0,229162797966
1775006192.727,warmup,3,NVIDIA H100 80GB HBM3,121.7,39,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,864924,343353,0,0,0,233438222074
1775006192.727,warmup,4,NVIDIA H100 80GB HBM3,125.1,40,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,765329,516329,0,0,0,228453816865
1775006192.727,warmup,5,NVIDIA H100 80GB HBM3,121.2,33,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,1478242,1216143,0,0,0,224868783629
1775006192.727,warmup,6,NVIDIA H100 80GB HBM3,122.1,41,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,629033,555646,0,0,0,224991740462
1775006192.727,warmup,7,NVIDIA H100 80GB HBM3,118.7,34,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,136286,131045,0,0,0,223878579959
1775006193.016,warmup,0,NVIDIA H100 80GB HBM3,122.6,40,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,372176,338104,0,0,0,236748820861
1775006193.016,warmup,1,NVIDIA H100 80GB HBM3,121.5,33,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,581884,118879,0,0,0,230063948387
1775006193.016,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,479644,15081424,0,0,0,229162821184
1775006193.016,warmup,3,NVIDIA H100 80GB HBM3,121.7,39,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,634270,15212318,0,0,0,233438258578
1775006193.016,warmup,4,NVIDIA H100 80GB HBM3,125.1,40,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,623788,8646247,0,0,0,228453854392
1775006193.016,warmup,5,NVIDIA H100 80GB HBM3,121.2,33,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,1310473,1258054,0,0,0,224868819978
1775006193.016,warmup,6,NVIDIA H100 80GB HBM3,122.1,41,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,623816,560910,0,0,0,224991777052
1775006193.016,warmup,7,NVIDIA H100 80GB HBM3,118.7,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,380034,351204,0,0,0,223878615545
1775006193.316,warmup,0,NVIDIA H100 80GB HBM3,122.6,40,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,364306,330235,0,0,0,236748857584
1775006193.316,warmup,1,NVIDIA H100 80GB HBM3,121.5,33,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,566153,424588,0,0,0,230063984809
1775006193.316,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,136287,131046,0,0,0,229162855952
1775006193.316,warmup,3,NVIDIA H100 80GB HBM3,121.7,39,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,618563,356447,0,0,0,233438295013
1775006193.316,warmup,4,NVIDIA H100 80GB HBM3,125.1,40,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,15249015,518948,0,0,0,228453891880
1775006193.316,warmup,5,NVIDIA H100 80GB HBM3,121.3,33,1315,81559,0,0,0.000000,0.000000,0.000008,0.000000,17855003,16502510,0,0,0,224868832100
1775006193.316,warmup,6,NVIDIA H100 80GB HBM3,122.1,41,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,623382,560520,0,0,0,224991789250
1775006193.316,warmup,7,NVIDIA H100 80GB HBM3,118.7,34,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,812513,744367,0,0,0,223878627411
1775006193.515,warmup,0,NVIDIA H100 80GB HBM3,122.6,40,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,576601,330235,0,0,0,236748857584
1775006193.515,warmup,1,NVIDIA H100 80GB HBM3,121.5,33,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,566153,424588,0,0,0,230063984809
1775006193.515,warmup,2,NVIDIA H100 80GB HBM3,116.0,34,1315,81559,0,0,0.000000,0.000000,0.000006,0.000000,1252870,1200448,0,0,0,229162867533
1775006193.515,warmup,3,NVIDIA H100 80GB HBM3,121.7,39,1315,81559,0,0,0.000000,0.000000,0.000007,0.000000,618563,356447,0,0,0,233438295013
