timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775333096.747,steady,3075,60,53,51,62,62,53,52,61
1775333098.747,steady,6675,58,51,50,61,61,51,50,60
1775333100.747,steady,5550,59,52,52,63,63,53,52,61
1775333102.748,steady,6000,60,53,52,63,63,53,52,62
1775333104.748,steady,6000,60,53,52,63,63,53,52,62
1775333106.748,steady,6000,60,53,52,63,63,53,52,62
1775333108.748,steady,6000,60,53,52,63,63,53,52,62
1775333110.748,steady,6000,60,53,52,63,63,53,52,62
1775333112.748,steady,6000,60,53,52,63,63,53,52,62
1775333114.748,steady,6000,60,53,52,63,63,53,52,62
1775333116.748,steady,6000,60,53,52,63,63,53,52,62
1775333118.748,steady,3675,60,53,52,64,63,53,52,63
1775333120.748,steady,6750,59,53,51,63,61,51,52,61
1775333122.748,steady,6750,59,53,51,63,61,51,52,61
1775333124.748,steady,6750,59,53,51,63,61,51,52,61
1775333126.749,steady,6750,59,53,51,63,61,51,52,61
1775333128.749,steady,6750,60,54,50,64,63,53,52,62
1775333130.749,steady,6750,60,54,50,64,63,53,52,62
1775333132.749,steady,6750,60,54,50,64,63,53,52,62
1775333134.749,steady,7200,60,53,52,64,63,53,52,62
1775333136.749,steady,4425,61,54,53,65,64,54,53,63
1775333138.749,steady,6825,60,53,52,64,63,53,52,63
1775333140.749,steady,6825,60,53,52,64,63,53,52,63
1775333142.749,steady,6825,60,53,52,64,63,53,52,63
1775333144.749,steady,6825,60,53,52,64,63,53,52,63
1775333146.749,steady,6825,60,53,52,64,63,53,52,63
1775333148.750,steady,6825,60,53,52,64,63,53,52,63
1775333150.750,steady,6825,60,53,52,64,63,53,52,63
1775333152.750,steady,6825,60,53,52,64,63,53,52,63
1775333154.750,steady,6825,60,53,52,64,63,53,52,63
1775333156.750,steady,6825,60,53,52,64,63,53,52,63
1775333158.750,steady,6825,60,53,52,64,63,53,52,63
1775333160.750,steady,6675,61,54,54,66,65,55,54,64
1775333162.750,steady,6675,61,54,54,66,65,55,54,64
1775333164.750,steady,6675,61,54,54,66,65,55,54,64
1775333166.750,steady,3225,62,54,53,66,66,56,54,65
1775333168.750,steady,3225,62,54,53,66,66,56,54,65
1775333170.751,steady,3225,62,54,53,66,66,56,54,65
1775333172.751,steady,6900,62,55,54,66,65,55,53,64
1775333174.751,steady,6900,62,55,54,66,65,55,53,64
1775333176.751,steady,6900,62,55,54,66,65,55,53,64
1775333178.751,steady,6900,62,55,54,66,65,55,53,64
1775333180.751,steady,6900,62,55,54,66,65,55,53,64
1775333182.751,steady,6900,62,55,54,66,65,55,53,64
1775333184.751,steady,6900,62,55,54,66,65,55,53,64
1775333186.751,steady,6000,62,55,54,66,65,54,54,65
1775333188.751,steady,6225,63,55,54,66,65,55,54,65
1775333190.751,steady,6225,63,55,54,66,65,55,54,65
1775333192.751,steady,6225,63,55,54,66,65,55,54,65
1775333194.752,steady,6225,63,55,54,66,65,55,54,65
1775333196.752,steady,6225,63,55,54,66,65,55,54,65
1775333198.762,steady,6225,63,55,54,66,65,55,54,65
1775333200.762,steady,7125,59,51,50,63,62,51,51,62
1775333202.762,steady,4875,62,54,53,67,67,56,54,65
1775333204.762,steady,4875,62,54,53,67,67,56,54,65
1775333206.762,steady,4875,62,54,53,67,67,56,54,65
1775333208.762,steady,4875,62,54,53,67,67,56,54,65
1775333210.762,steady,4875,62,54,53,67,67,56,54,65
1775333212.762,steady,4875,62,54,53,67,67,56,54,65
1775333214.762,steady,4875,62,54,53,67,67,56,54,65
1775333216.762,steady,4875,62,54,53,67,67,56,54,65
1775333218.763,steady,4875,62,54,53,67,67,56,54,65
1775333220.763,steady,7050,59,52,50,63,63,51,51,62
1775333222.763,steady,7050,59,52,50,63,63,51,51,62
1775333224.763,steady,6750,61,53,52,64,64,53,52,64
1775333226.763,steady,6750,61,53,52,64,64,53,52,64
1775333228.763,steady,6750,61,53,52,64,64,53,52,64
1775333230.763,steady,6750,61,53,52,64,64,53,52,64
1775333232.763,steady,6750,61,53,52,64,64,53,52,64
1775333234.763,steady,6750,61,53,52,64,64,53,52,64
1775333236.763,steady,6750,61,53,52,64,64,53,52,64
1775333238.763,steady,6750,61,53,52,64,64,53,52,64
1775333240.763,steady,7050,60,52,51,63,63,52,51,62
1775333242.764,steady,7050,60,52,51,63,63,52,51,62
1775333244.764,steady,7050,60,52,51,63,63,52,51,62
1775333246.764,steady,7050,60,52,51,63,63,52,51,62
1775333248.764,steady,7050,60,52,51,63,63,52,51,62
1775333250.764,steady,4125,60,53,52,64,64,53,52,62
1775333252.764,steady,5175,60,53,52,64,63,53,52,63
1775333254.764,steady,6900,60,54,53,65,64,53,52,63
1775333256.764,steady,6900,60,54,53,65,64,53,52,63
1775333258.764,steady,6900,60,54,53,65,64,53,52,63
1775333260.764,steady,3975,60,53,51,64,63,53,52,62
1775333262.764,steady,3975,60,53,51,64,63,53,52,62
1775333264.764,steady,3975,60,53,51,64,63,53,52,62
1775333266.765,steady,3975,60,53,51,64,63,53,52,62
1775333268.765,steady,3975,60,53,51,64,63,53,52,62
1775333270.765,steady,6450,59,52,50,63,62,52,52,62
1775333272.765,steady,6450,59,52,50,63,62,52,52,62
1775333274.765,steady,6450,59,52,50,63,62,52,52,62
1775333276.765,steady,6450,59,52,50,63,62,52,52,62
1775333278.765,steady,6450,59,52,50,63,62,52,52,62
1775333280.765,steady,5550,59,52,51,63,63,52,51,63
1775333282.765,steady,5550,59,52,51,63,63,52,51,63
1775333284.765,steady,7425,57,49,48,61,60,50,49,59
1775333286.765,steady,7425,57,49,48,61,60,50,49,59
1775333288.765,steady,7425,57,49,48,61,60,50,49,59
1775333290.765,steady,7425,57,49,48,61,60,50,49,59
1775333292.765,steady,7425,57,49,48,61,60,50,49,59
1775333294.766,steady,7425,57,49,48,61,60,50,49,59
1775333296.766,steady,7425,57,49,48,61,60,50,49,59
1775333298.766,steady,4125,59,53,51,63,63,53,52,62
1775333300.766,steady,4125,59,53,51,63,63,53,52,62
1775333302.766,steady,4125,59,53,51,63,63,53,52,62
1775333304.766,steady,4125,59,53,51,63,63,53,52,62
1775333306.766,steady,4875,59,52,51,63,63,53,52,62
1775333308.766,steady,4875,59,52,51,63,63,53,52,62
1775333310.766,steady,4875,59,52,51,63,63,53,52,62
1775333312.766,steady,4875,59,52,51,63,63,53,52,62
1775333314.767,steady,4875,59,52,51,63,63,53,52,62
1775333316.767,steady,4875,59,52,51,63,63,53,52,62
1775333318.767,cooldown,4875,59,52,51,63,63,53,52,62
1775333320.767,cooldown,4875,59,52,51,63,63,53,52,62
1775333322.767,cooldown,3000,48,40,39,49,49,39,39,48
