timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775286171.365,steady,6225,61,55,53,65,65,55,54,64
1775286173.365,steady,6225,61,55,53,65,65,55,54,64
1775286175.365,steady,6150,61,54,53,64,64,54,53,63
1775286177.365,steady,6150,61,54,53,64,64,54,53,63
1775286179.365,steady,6150,61,54,53,64,64,54,53,63
1775286181.365,steady,6525,61,53,53,64,64,54,53,64
1775286183.365,steady,6375,62,55,54,66,66,55,54,65
1775286185.366,steady,6375,62,55,54,66,66,55,54,65
1775286187.366,steady,6375,62,55,54,66,66,55,54,65
1775286189.366,steady,6375,62,55,54,66,66,55,54,65
1775286191.366,steady,6375,62,55,54,66,66,55,54,65
1775286193.366,steady,6375,62,55,54,66,66,55,54,65
1775286195.366,steady,6375,62,55,54,66,66,55,54,65
1775286197.366,steady,6450,62,54,53,66,66,54,54,65
1775286199.366,steady,6450,62,55,53,66,66,55,54,65
1775286201.366,steady,6450,62,55,53,66,66,55,54,65
1775286203.366,steady,6225,65,57,55,68,67,56,55,66
1775286205.367,steady,6225,65,57,55,68,67,56,55,66
1775286207.367,steady,6225,65,57,55,68,67,56,55,66
1775286209.367,steady,6225,65,57,55,68,67,56,55,66
1775286211.367,steady,6375,63,55,54,67,66,55,54,65
1775286213.367,steady,6375,63,55,54,67,66,55,54,65
1775286215.367,steady,6375,63,55,54,67,66,55,54,65
1775286217.367,steady,6450,64,56,55,68,68,56,55,66
1775286219.367,steady,6450,64,56,55,68,68,56,55,66
1775286221.367,steady,6300,66,57,56,68,68,57,56,67
1775286223.367,steady,6300,66,57,56,68,68,57,56,67
1775286225.367,steady,6300,66,57,56,68,68,57,56,67
1775286227.368,steady,6300,66,57,56,68,68,57,56,67
1775286229.368,steady,6525,64,56,55,68,68,56,55,66
1775286231.368,steady,6375,64,56,55,68,68,56,55,67
1775286233.368,steady,6375,64,56,55,68,68,56,55,67
1775286235.368,steady,6375,64,56,55,68,68,56,55,67
1775286237.368,steady,6675,63,54,53,67,66,55,54,65
1775286239.368,steady,6675,63,54,53,67,66,55,54,65
1775286241.368,steady,6525,64,56,55,68,68,56,55,66
1775286243.368,steady,6525,64,56,55,68,68,56,55,66
1775286245.368,steady,6525,64,56,55,68,68,56,55,66
1775286247.368,steady,6450,62,54,53,66,66,54,54,65
1775286249.369,steady,6450,62,54,53,66,66,54,54,65
1775286251.369,steady,6450,62,54,53,66,66,54,54,65
1775286253.369,steady,6450,62,54,53,66,66,54,54,65
1775286255.369,steady,6450,62,54,53,66,66,54,54,65
1775286257.369,steady,6525,63,54,53,66,66,55,55,65
1775286259.369,steady,6525,63,54,53,66,66,55,55,65
1775286261.369,steady,6525,63,54,53,66,66,55,55,65
1775286263.369,steady,6525,63,54,53,66,66,55,55,65
1775286265.369,steady,6525,63,54,53,66,66,55,55,65
1775286267.369,steady,6675,63,55,53,67,67,55,54,66
1775286269.369,steady,6675,63,55,53,67,67,55,54,66
1775286271.369,steady,6675,63,55,53,67,67,55,54,66
1775286273.369,steady,6375,62,53,52,66,66,53,53,64
1775286275.370,steady,6375,63,54,53,67,66,54,53,65
1775286277.370,steady,6375,62,53,52,66,66,53,53,64
1775286279.370,steady,6375,62,53,52,66,66,53,53,64
1775286281.370,steady,6375,62,53,52,66,66,53,53,64
1775286283.370,steady,6450,62,54,52,66,66,54,53,65
1775286285.370,steady,6300,62,54,53,67,67,55,54,65
1775286287.415,steady,6525,61,54,53,66,66,54,54,65
1775286289.415,steady,6525,61,54,53,66,66,54,54,65
1775286291.415,steady,6525,61,54,53,66,66,54,54,65
1775286293.415,steady,6525,61,54,53,66,66,54,54,65
1775286295.415,steady,6525,61,54,53,66,66,54,54,65
1775286297.415,steady,6525,61,54,53,66,66,54,54,65
1775286299.415,steady,6675,61,52,50,63,63,52,51,62
1775286301.415,steady,6750,58,50,49,62,62,51,50,62
1775286303.415,steady,6750,58,50,49,62,62,51,50,62
1775286305.415,steady,6750,58,50,49,62,62,51,50,62
1775286307.415,steady,6750,58,50,49,62,62,51,50,62
1775286309.416,steady,6750,58,50,49,62,62,51,50,62
1775286311.416,steady,6525,60,52,51,64,63,52,51,62
1775286313.416,steady,6525,60,52,51,64,63,52,51,62
1775286315.416,steady,6225,61,52,51,64,64,53,52,63
1775286317.416,steady,6225,61,52,51,64,64,53,52,63
1775286319.416,steady,6225,61,52,51,64,64,52,51,63
1775286321.416,steady,6600,61,52,51,64,64,52,51,63
1775286323.416,steady,6600,61,52,51,64,64,52,51,63
1775286325.416,steady,6600,61,52,51,64,64,52,51,63
1775286327.416,steady,6600,61,52,51,64,64,52,51,63
1775286329.417,steady,6600,61,52,51,64,64,52,51,63
1775286331.417,steady,6600,58,50,49,62,62,51,50,61
1775286333.417,steady,6600,58,50,49,62,62,51,50,61
1775286335.417,steady,6600,58,50,49,62,62,51,50,61
1775286337.417,steady,6375,60,52,51,63,63,52,51,62
1775286339.417,steady,6900,60,52,51,63,63,52,51,62
1775286341.417,steady,6900,60,52,51,63,63,52,51,62
1775286343.417,steady,6900,60,52,51,63,63,52,51,62
1775286345.417,steady,6450,59,52,51,64,64,53,52,62
1775286347.417,steady,6450,59,52,51,64,64,53,52,62
1775286349.418,steady,6450,59,52,51,64,64,53,52,62
1775286351.418,steady,6675,59,52,50,63,63,52,51,62
1775286353.418,steady,6675,59,52,50,63,63,52,51,62
1775286355.418,steady,6675,59,52,50,63,63,52,51,62
1775286357.418,steady,6375,59,52,50,63,62,52,51,61
1775286359.418,steady,6675,57,49,48,61,61,50,49,60
1775286361.418,steady,6675,57,49,48,61,61,50,49,60
1775286363.418,steady,6675,57,49,48,61,61,50,49,60
1775286365.419,steady,6675,57,49,48,61,61,50,49,60
1775286367.419,steady,6675,57,49,48,61,61,50,49,60
1775286369.419,steady,6450,58,51,50,63,62,52,51,62
1775286371.419,steady,6525,59,52,51,63,62,52,51,61
1775286373.419,steady,6525,59,52,51,63,62,52,51,61
1775286375.419,steady,6525,59,52,51,63,62,52,51,61
1775286377.419,steady,6750,59,52,51,63,62,52,51,61
1775286379.419,steady,6750,59,52,51,63,62,52,51,61
1775286381.419,steady,6750,59,52,51,63,62,52,51,61
1775286383.419,steady,6750,59,52,51,63,62,52,51,61
1775286385.419,steady,6750,59,52,51,63,62,52,51,61
1775286387.576,steady,6750,59,52,51,63,62,52,51,61
1775286389.576,steady,6750,59,52,51,63,62,52,51,61
1775286391.576,steady,3000,46,38,37,47,47,37,37,46
1775286393.577,steady,3000,45,37,36,46,46,36,36,45
1775286395.577,steady,3000,45,37,36,46,46,36,36,45
1775286397.577,steady,3000,45,37,36,46,46,36,36,45
1775286399.577,steady,3000,45,37,36,46,46,36,36,45
1775286401.577,steady,3000,45,37,36,46,46,36,36,45
1775286403.577,steady,3000,42,35,35,43,43,34,35,42
1775286405.577,steady,3000,42,35,34,43,42,34,34,42
1775286407.577,steady,3000,42,35,34,43,42,34,34,42
1775286409.577,steady,3000,42,35,34,43,42,34,34,42
1775286411.577,steady,3000,41,34,34,41,41,34,34,40
1775286413.577,steady,3000,41,34,34,41,41,34,34,40
1775286415.577,steady,3000,41,34,34,41,41,34,34,40
1775286417.578,steady,3000,40,34,34,40,40,33,34,39
1775286419.578,steady,3000,40,34,34,40,40,33,34,39
1775286421.578,steady,2925,39,34,33,40,39,33,33,39
1775286423.578,steady,2925,39,34,33,39,39,33,33,39
1775286425.578,steady,2925,39,34,33,39,39,33,33,39
1775286427.578,steady,2925,39,34,33,39,39,33,33,39
1775286429.578,steady,2925,39,34,33,39,39,33,33,39
1775286431.578,steady,2925,39,34,33,39,39,33,33,39
1775286433.578,steady,2925,39,34,33,39,39,33,33,39
1775286435.578,steady,2925,39,34,33,39,39,33,33,39
1775286437.578,steady,2925,37,33,33,38,38,33,33,37
1775286439.578,steady,2850,37,33,33,38,38,33,33,37
1775286441.578,steady,2850,37,33,33,38,38,33,33,37
1775286443.579,steady,2850,37,33,33,38,38,33,33,37
1775286445.579,steady,2850,37,33,33,37,37,33,33,37
1775286447.579,steady,2850,37,33,33,37,37,33,33,37
1775286449.579,steady,2850,37,33,33,37,37,33,33,37
1775286451.579,steady,2850,37,33,33,37,37,32,33,37
1775286453.579,steady,2850,36,33,33,37,37,32,33,37
1775286455.579,steady,2850,36,33,33,37,37,32,33,37
1775286457.579,steady,2850,36,33,33,37,37,32,33,37
1775286459.579,steady,2850,36,33,33,37,37,32,33,37
1775286461.579,steady,2850,36,33,33,37,37,32,33,37
1775286463.579,steady,2850,36,33,33,37,37,32,33,37
1775286465.579,steady,2850,36,33,33,37,37,32,33,37
1775286467.580,steady,2850,36,33,33,37,37,32,33,37
1775286469.580,steady,2850,36,33,32,36,36,32,32,36
1775286471.580,steady,2775,36,32,32,36,36,32,32,36
1775286473.580,steady,2775,36,32,32,36,36,32,32,36
1775286475.580,steady,2775,36,32,32,36,36,32,32,36
1775286477.580,steady,2775,35,32,32,36,36,32,32,36
1775286479.580,steady,2775,35,32,32,36,36,32,32,36
1775286481.580,steady,2775,35,32,32,36,36,32,32,36
1775286483.580,steady,2775,35,32,32,36,36,32,32,35
1775286485.580,steady,2775,35,32,32,36,36,32,32,35
1775286487.580,steady,2775,35,32,32,36,36,32,32,35
1775286489.580,steady,2775,35,32,32,36,36,32,32,35
1775286491.580,steady,2775,35,32,32,36,36,32,32,35
1775286493.580,steady,2775,35,32,32,36,36,32,32,35
1775286495.581,steady,2775,35,32,31,35,35,31,32,35
1775286497.581,steady,2775,35,32,31,35,35,31,32,35
1775286499.581,steady,2775,35,32,31,35,35,31,32,35
1775286501.581,steady,2775,35,32,31,35,35,31,32,35
1775286503.581,steady,2775,35,31,31,35,35,31,31,35
1775286505.581,steady,2775,35,31,31,35,35,31,31,35
1775286507.581,steady,2775,35,31,31,35,35,31,31,35
1775286509.581,steady,2700,34,31,31,35,35,31,31,35
1775286511.581,steady,2700,34,31,31,35,35,31,31,35
1775286513.581,steady,2700,34,31,31,35,35,31,31,35
1775286515.581,steady,2700,34,31,31,35,35,31,31,35
1775286517.581,steady,2700,34,31,31,35,35,31,31,35
1775286519.582,steady,2700,34,31,31,35,35,31,31,34
1775286521.582,steady,2700,34,31,31,35,35,31,31,34
1775286523.582,steady,2700,34,31,31,35,35,31,31,34
1775286525.582,steady,2700,34,31,31,34,35,30,31,34
1775286527.582,steady,2700,34,31,31,34,35,30,31,34
1775286529.582,steady,2700,34,31,31,34,35,30,31,34
1775286531.582,steady,2700,34,31,30,34,34,30,31,34
1775286533.582,steady,2700,34,31,30,34,34,30,31,34
1775286535.582,steady,2700,34,31,30,34,34,30,31,34
1775286537.582,steady,2700,33,31,30,34,34,30,31,34
1775286539.582,steady,2700,33,31,30,34,34,30,31,34
1775286541.583,steady,2700,33,31,30,34,34,30,31,34
1775286543.583,steady,2700,33,31,30,34,34,30,31,34
1775286545.583,steady,2700,33,31,30,34,34,30,31,34
1775286547.583,steady,2700,33,31,30,34,34,30,31,34
1775286549.583,steady,2700,33,31,30,34,34,30,31,34
1775286551.583,steady,2700,33,31,30,34,34,30,31,34
1775286553.583,steady,2700,33,31,30,34,34,30,31,34
1775286555.583,steady,2700,33,31,30,34,34,30,31,34
1775286557.583,steady,2700,33,31,30,34,34,30,31,34
1775286559.583,steady,2700,33,31,30,34,34,30,31,34
1775286561.583,steady,2625,33,31,30,34,34,30,31,34
1775286563.583,steady,2625,33,31,30,34,34,30,31,34
1775286565.583,steady,2625,33,31,30,34,34,30,31,34
1775286567.584,steady,2625,33,31,30,34,34,30,31,34
1775286569.584,steady,2625,33,31,30,34,34,30,31,34
1775286571.584,steady,2625,33,31,30,34,34,30,31,34
1775286573.584,steady,2625,33,31,31,34,34,30,31,34
1775286575.584,steady,2625,33,31,31,34,34,31,31,34
1775286577.584,steady,2625,33,31,31,34,34,31,31,34
1775286579.584,steady,2625,33,31,31,34,34,31,31,34
1775286581.584,steady,2625,33,31,31,34,34,31,31,34
1775286583.584,steady,2625,33,31,31,34,34,31,31,34
1775286585.584,steady,2625,33,31,31,34,34,31,31,34
1775286587.584,steady,2625,33,31,31,34,34,31,31,34
1775286589.584,steady,2625,33,31,31,34,34,31,31,34
1775286591.584,steady,2625,33,31,31,34,34,31,31,34
1775286593.585,steady,2625,33,31,31,34,34,31,31,34
1775286595.585,steady,2625,33,31,31,34,34,31,31,34
1775286597.585,steady,2625,33,31,31,34,34,31,31,34
1775286599.585,steady,2625,33,31,31,34,34,31,31,34
1775286601.585,steady,2625,34,31,31,34,34,31,32,34
1775286603.585,steady,2625,34,31,31,34,34,31,32,34
1775286605.585,steady,2625,34,31,31,34,34,31,32,34
1775286607.585,steady,2625,34,31,31,34,34,31,32,34
1775286609.585,steady,2625,34,31,31,34,34,31,32,34
1775286611.585,steady,2625,34,31,31,34,34,31,32,34
1775286613.585,steady,2550,34,32,32,34,35,31,32,34
1775286615.585,steady,2550,34,32,32,34,35,31,32,34
1775286617.586,steady,2550,34,32,32,34,35,31,32,34
1775286619.586,steady,2550,34,32,32,34,35,31,32,34
1775286621.586,steady,2550,34,32,32,34,35,31,32,34
1775286623.586,steady,2550,34,32,32,34,35,31,32,34
1775286625.586,steady,2550,34,32,32,34,35,32,32,34
1775286627.586,steady,2625,34,32,32,34,35,32,32,34
1775286629.586,steady,2625,34,32,32,34,35,32,32,34
1775286631.586,steady,2625,34,32,32,34,35,32,32,34
1775286633.586,steady,2625,34,32,32,34,35,32,32,34
1775286635.586,steady,2625,34,32,32,34,35,32,32,34
1775286637.586,steady,2625,34,32,32,34,35,32,32,34
1775286639.586,steady,2625,34,32,32,34,35,32,32,34
1775286641.586,steady,2550,34,32,32,35,35,32,32,35
1775286643.587,steady,2550,34,32,32,35,35,32,32,35
1775286645.587,steady,2550,34,32,32,35,35,32,32,35
1775286647.587,steady,2550,34,32,32,35,35,32,32,35
1775286649.587,steady,2550,34,32,32,35,35,32,32,35
1775286651.587,steady,2550,34,32,32,35,35,32,32,35
1775286653.587,steady,2550,34,32,32,35,35,32,32,35
1775286655.587,steady,2550,34,32,32,35,35,32,32,35
1775286657.587,steady,2550,34,32,32,35,35,32,32,35
1775286659.587,steady,2550,34,32,32,35,35,32,32,35
1775286661.587,steady,2625,34,32,32,35,35,31,32,35
1775286663.587,steady,2625,34,32,32,35,35,31,32,35
1775286665.587,steady,2625,34,32,32,35,35,31,32,35
1775286667.587,steady,2625,34,32,32,35,35,31,32,35
1775286669.588,steady,2625,34,32,32,35,35,31,32,35
1775286671.588,steady,2550,34,32,31,35,35,31,31,34
1775286673.588,steady,2625,34,32,31,35,35,31,31,34
1775286675.588,steady,2625,34,32,31,35,35,31,31,34
1775286677.588,steady,2625,34,32,31,35,35,31,31,34
1775286679.588,steady,2625,34,32,31,35,35,31,31,34
1775286681.588,steady,2625,34,32,31,35,35,31,31,34
1775286683.588,steady,2625,34,32,31,35,35,31,31,34
1775286685.588,steady,2625,34,32,31,35,35,31,31,34
1775286687.588,steady,2625,34,32,31,35,35,31,31,34
1775286689.588,steady,2625,34,32,31,35,35,31,31,34
1775286691.588,steady,2625,34,32,31,35,35,31,31,34
1775286693.588,steady,2625,34,31,31,34,34,30,31,34
1775286695.589,steady,2625,34,31,31,34,34,30,31,34
1775286697.589,steady,2550,34,31,30,34,34,30,31,34
1775286699.589,steady,2550,34,31,30,34,34,30,31,34
1775286701.589,steady,2550,34,31,30,34,34,30,31,34
1775286703.589,steady,2550,34,31,30,34,34,30,31,34
1775286705.589,steady,2550,34,31,30,34,34,30,31,34
1775286707.589,steady,2550,34,31,30,34,34,30,31,34
1775286709.589,steady,2625,33,31,30,34,34,30,30,34
1775286711.589,steady,2550,33,30,30,34,34,30,30,33
1775286713.589,steady,2550,33,30,30,34,34,30,30,33
1775286715.589,steady,2550,33,30,30,34,34,30,30,33
1775286717.589,steady,2550,33,30,30,34,34,30,30,33
1775286719.589,steady,2550,33,30,30,34,34,30,30,33
1775286721.590,steady,2550,33,30,30,34,34,30,30,33
1775286723.590,steady,2550,33,30,30,34,34,30,30,33
1775286725.590,steady,2550,33,30,30,34,34,29,30,33
1775286727.590,steady,2550,33,30,30,34,34,29,30,33
1775286729.590,steady,2550,33,30,30,34,34,29,30,33
1775286731.590,steady,2550,33,30,30,34,34,29,30,33
1775286733.590,steady,2550,33,30,30,33,34,29,30,33
1775286735.590,steady,2550,33,30,30,33,34,29,30,33
1775286737.590,steady,2550,33,30,30,33,34,29,30,33
1775286739.590,steady,2550,33,30,30,33,33,29,30,33
1775286741.590,steady,2550,33,30,30,33,33,29,30,33
1775286743.590,steady,2550,33,30,30,33,33,29,30,33
1775286745.591,steady,2550,33,30,30,33,33,29,30,33
1775286747.591,steady,2550,33,30,30,33,33,29,30,33
1775286749.591,steady,2625,33,30,30,33,33,29,30,33
1775286751.591,steady,2625,33,30,30,33,33,29,30,33
1775286753.591,steady,2550,33,30,30,33,33,29,30,33
1775286755.591,steady,2550,33,30,30,33,33,29,30,33
1775286757.591,steady,2550,33,30,30,33,33,29,30,33
1775286759.591,steady,2550,32,30,30,33,33,29,30,33
1775286761.591,steady,2550,32,30,30,33,33,29,30,33
1775286763.591,steady,2550,32,30,30,33,33,29,30,33
1775286765.591,steady,2550,32,30,30,33,33,29,30,33
1775286767.591,steady,2550,32,30,30,33,33,30,30,33
1775286769.591,steady,2550,32,30,30,33,33,30,30,33
1775286771.592,steady,2550,32,30,30,33,33,30,30,33
1775286773.592,steady,2550,32,30,30,33,33,30,30,33
1775286775.592,steady,2550,32,30,30,33,33,30,30,33
1775286777.592,steady,2550,32,30,30,33,33,30,30,33
1775286779.592,steady,2625,33,30,30,33,33,30,30,33
1775286781.592,steady,2625,33,30,30,33,33,30,30,33
1775286783.592,steady,2625,33,30,30,33,33,30,30,33
1775286785.592,steady,2625,33,30,30,33,33,30,30,33
1775286787.592,steady,2550,33,30,30,33,33,30,30,33
1775286789.592,steady,2550,33,30,30,33,33,30,30,33
1775286791.592,steady,2550,33,30,30,33,33,30,30,33
1775286793.592,steady,2550,33,31,30,33,34,30,31,33
1775286795.593,steady,2550,33,31,30,33,34,30,31,33
1775286797.593,steady,2550,33,31,30,33,34,30,31,33
1775286799.593,steady,2550,33,31,30,33,34,30,31,33
1775286801.593,steady,2550,33,31,31,33,34,30,31,33
1775286803.593,steady,2550,33,31,31,33,34,30,31,33
1775286805.593,steady,2550,33,31,31,33,34,30,31,33
1775286807.593,steady,2550,33,31,31,34,34,31,31,33
1775286809.593,steady,2550,33,31,31,34,34,31,31,33
1775286811.593,steady,2550,33,31,31,34,34,31,31,33
1775286813.593,steady,2550,33,31,31,34,34,31,31,33
1775286815.593,steady,2550,33,31,31,34,34,31,31,33
1775286817.593,steady,2550,33,31,31,34,34,31,31,34
1775286819.594,steady,2550,33,31,31,34,34,31,31,34
1775286821.594,steady,2550,33,31,31,34,34,31,31,34
1775286823.594,steady,2550,33,31,31,34,34,31,31,34
1775286825.594,steady,2550,33,31,31,34,34,31,31,34
1775286827.594,steady,2550,34,32,31,34,34,31,32,34
1775286829.594,steady,2550,34,32,31,34,34,31,32,34
1775286831.594,steady,2550,34,32,31,34,34,31,32,34
1775286833.594,steady,2550,34,32,31,34,34,31,32,34
1775286835.594,steady,2550,34,32,31,34,34,31,32,34
1775286837.594,steady,2550,34,32,31,34,34,31,32,34
1775286839.594,steady,2550,34,32,31,34,34,31,32,34
1775286841.594,steady,2550,34,32,31,34,34,31,32,34
1775286843.594,steady,2550,34,32,31,34,34,31,32,34
1775286845.595,steady,2550,34,32,32,34,35,32,32,34
1775286847.595,steady,2550,34,32,32,34,35,32,32,34
1775286849.595,steady,2550,34,32,32,34,35,32,32,34
1775286851.595,steady,2550,34,32,32,34,35,32,32,34
1775286853.595,steady,2550,34,32,32,34,35,32,32,34
1775286855.595,steady,2550,34,32,32,34,35,32,32,34
1775286857.595,steady,2550,34,32,32,34,35,32,32,34
1775286859.595,steady,2550,34,32,32,34,35,32,32,34
1775286861.595,steady,2550,34,32,32,35,35,32,32,35
1775286863.595,steady,2550,34,32,32,35,35,32,32,35
1775286865.595,steady,2550,34,32,32,35,35,32,32,35
1775286867.595,steady,2550,34,32,32,35,35,32,32,35
1775286869.595,steady,2550,34,32,32,35,35,32,32,35
1775286871.596,steady,2550,34,32,32,35,35,32,32,35
1775286873.596,steady,2550,34,32,32,35,35,32,32,35
1775286875.596,steady,2550,34,32,32,35,35,32,32,35
1775286877.596,steady,2550,34,32,32,35,35,32,32,35
1775286879.596,steady,2550,34,32,32,35,35,32,32,35
1775286881.596,steady,2550,34,32,32,35,35,32,32,35
1775286883.596,steady,2550,34,32,32,35,35,32,32,35
1775286885.596,steady,2550,34,32,32,35,35,32,32,35
1775286887.596,steady,2550,34,32,32,35,35,32,32,35
1775286889.596,steady,2550,34,32,32,35,35,32,32,35
1775286891.596,steady,2550,34,32,32,35,35,32,32,35
1775286893.596,steady,2550,34,32,32,35,35,31,32,35
1775286895.597,steady,2550,34,32,32,35,35,31,32,35
1775286897.597,steady,2550,34,32,32,35,35,31,32,35
1775286899.597,steady,2550,34,32,32,35,35,31,32,35
1775286901.597,steady,2550,34,32,32,35,35,31,32,35
1775286903.597,steady,2550,34,32,32,35,35,31,32,35
1775286905.597,steady,2550,34,32,32,35,35,31,32,35
1775286907.597,steady,2550,34,32,32,35,35,31,32,35
1775286909.597,steady,2550,34,31,31,35,35,31,31,34
1775286911.597,steady,2550,34,31,31,35,35,31,31,34
1775286913.597,steady,2550,34,31,31,35,35,31,31,34
1775286915.597,steady,2550,34,31,31,35,35,31,31,34
1775286917.597,steady,2550,34,31,31,34,35,31,31,34
1775286919.597,steady,2550,34,31,31,34,35,31,31,34
1775286921.598,steady,2550,34,31,31,34,35,31,31,34
1775286923.598,steady,2550,34,31,31,34,35,31,31,34
1775286925.598,steady,2550,34,31,31,34,35,31,31,34
1775286927.598,steady,2550,34,31,31,34,35,31,31,34
1775286929.598,steady,2550,34,31,31,34,35,31,31,34
1775286931.598,steady,2550,34,31,31,34,35,31,31,34
1775286933.598,steady,2550,33,31,30,34,34,30,31,34
1775286935.598,steady,2625,33,31,30,34,34,30,31,34
1775286937.598,steady,2625,33,31,30,34,34,30,31,34
1775286939.598,steady,2625,33,31,30,34,34,30,31,34
1775286941.598,steady,2625,33,31,30,34,34,30,31,34
1775286943.598,steady,2550,33,30,30,34,34,30,30,33
1775286945.598,steady,2550,33,30,30,34,34,30,30,33
1775286947.599,steady,2550,33,30,30,34,34,30,30,33
1775286949.599,steady,2550,33,30,30,34,34,30,30,33
1775286951.599,steady,2550,33,30,30,34,34,30,30,33
1775286953.599,steady,2625,33,30,30,34,34,30,30,33
1775286955.599,steady,2625,33,30,30,34,34,30,30,33
1775286957.599,steady,2550,33,30,30,33,34,30,30,33
1775286959.599,steady,2550,33,30,30,33,34,30,30,33
1775286961.599,steady,2550,33,30,30,33,34,30,30,33
1775286963.599,steady,2550,33,30,30,33,34,30,30,33
1775286965.599,steady,2550,33,30,30,33,34,30,30,33
1775286967.599,steady,2550,33,30,30,33,34,30,30,33
1775286969.599,steady,2550,33,30,30,33,34,30,30,33
1775286971.600,steady,2550,33,30,30,33,34,30,30,33
1775286973.600,steady,2550,33,30,30,33,34,30,30,33
1775286975.600,steady,2550,33,30,30,33,34,30,30,33
1775286977.600,steady,2550,33,30,30,33,34,30,30,33
1775286979.600,steady,2550,33,30,30,33,34,30,30,33
1775286981.600,steady,2550,33,30,30,33,34,30,30,33
1775286983.600,steady,2550,33,30,30,33,33,30,30,33
1775286985.600,steady,2550,33,30,30,33,33,30,30,33
1775286987.600,steady,2550,33,30,30,33,33,30,30,33
1775286989.600,steady,2550,32,30,30,33,33,30,30,33
1775286991.600,steady,2550,32,30,30,33,33,30,30,33
1775286993.600,steady,2550,32,30,30,33,33,30,30,33
1775286995.600,steady,2550,32,30,30,33,33,30,30,33
1775286997.601,steady,2550,32,30,30,33,33,30,30,33
1775286999.601,steady,2550,32,30,30,33,33,30,30,33
1775287001.601,steady,2550,32,30,30,33,33,30,30,33
1775287003.601,steady,2550,32,30,30,33,33,30,30,33
