timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775333244.716,steady,5100,61,50,51,61,62,51,49,59
1775333246.716,steady,6525,59,47,48,58,60,49,48,57
1775333248.717,steady,6450,60,48,49,59,61,50,49,59
1775333250.717,steady,6450,60,48,49,59,61,50,49,59
1775333252.717,steady,6450,60,48,49,59,61,50,49,59
1775333254.717,steady,4800,61,49,50,60,62,51,49,59
1775333256.717,steady,6675,58,47,48,58,60,49,48,57
1775333258.717,steady,6675,58,47,48,58,60,49,48,57
1775333260.717,steady,6675,58,47,48,58,60,49,48,57
1775333262.717,steady,6300,59,48,49,58,60,49,48,58
1775333264.717,steady,4950,59,48,49,59,61,50,49,59
1775333266.717,steady,3750,60,49,50,60,62,51,50,59
1775333268.718,steady,3750,60,49,50,60,62,51,50,59
1775333270.718,steady,3750,60,49,50,60,62,51,50,59
1775333272.718,steady,3750,60,49,50,60,62,51,50,59
1775333274.718,steady,4200,60,49,48,59,61,50,48,59
1775333276.718,steady,4200,60,49,48,59,61,50,48,59
1775333278.718,steady,6300,58,48,48,58,61,50,49,58
1775333280.718,steady,6525,58,47,48,57,59,49,48,57
1775333282.718,steady,6525,58,47,48,57,59,49,48,57
1775333284.718,steady,6525,58,47,48,57,59,49,48,57
1775333286.718,steady,6375,59,47,48,58,60,50,48,58
1775333288.719,steady,5400,60,49,49,58,60,50,49,58
1775333290.719,steady,5400,60,49,49,58,60,50,49,58
1775333292.719,steady,5400,60,49,49,58,60,50,49,58
1775333294.719,steady,6075,59,48,49,58,61,50,49,58
1775333296.719,steady,4200,60,49,50,59,61,51,50,59
1775333298.719,steady,6000,60,49,49,58,60,50,49,58
1775333300.719,steady,6000,60,49,49,58,60,50,49,58
1775333302.719,steady,6000,60,49,49,58,60,50,49,58
1775333304.719,steady,6450,60,49,50,59,61,51,50,59
1775333306.719,steady,4500,60,49,50,59,61,51,49,58
1775333308.720,steady,4500,60,49,50,59,61,51,49,58
1775333310.720,steady,4500,60,49,50,59,61,51,49,58
1775333312.720,steady,6600,58,47,48,57,60,50,48,57
1775333314.720,steady,3750,60,49,50,59,61,51,49,58
1775333316.720,steady,3750,60,49,50,59,61,51,49,58
1775333318.720,cooldown,3750,60,49,50,59,61,51,49,58
1775333320.720,cooldown,2850,50,41,41,50,52,42,41,50
1775333322.720,cooldown,2850,48,39,39,48,49,40,39,48
