timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775334790.333,steady,7200,60,53,50,65,65,52,53,63
1775334792.333,steady,7200,60,53,50,65,65,52,53,63
1775334794.333,steady,7200,60,53,50,65,65,52,53,63
1775334796.333,steady,7200,60,53,50,65,65,52,53,63
1775334798.333,steady,4650,61,54,51,65,65,53,52,64
1775334800.864,steady,4950,59,55,51,65,65,53,53,63
1775334802.864,steady,4950,59,55,51,65,65,53,53,63
1775334804.864,steady,4950,59,55,51,65,65,53,53,63
1775334806.864,steady,6750,62,54,51,66,65,55,52,64
1775334808.864,steady,5775,62,56,53,66,66,54,53,65
1775334810.865,steady,7125,58,51,50,66,64,54,52,64
1775334812.865,steady,7125,58,51,50,66,64,54,52,64
1775334814.865,steady,7125,58,51,50,66,64,54,52,64
1775334816.865,steady,6600,61,55,51,66,65,53,53,65
1775334818.865,steady,4800,61,54,51,65,65,53,52,64
1775334820.865,steady,4800,61,54,51,65,65,53,52,64
1775334822.865,steady,7125,62,54,51,65,65,53,52,64
1775334824.865,steady,7125,62,54,51,65,65,53,52,64
1775334826.865,steady,7125,62,54,51,65,65,53,52,64
1775334828.865,steady,6600,60,54,50,65,65,54,53,65
1775334830.865,steady,6600,60,54,50,65,65,54,53,65
1775334832.865,steady,6600,60,54,50,65,65,54,53,65
1775334834.866,steady,6600,60,54,50,65,65,54,53,65
1775334836.866,steady,6600,60,54,50,65,65,54,53,65
1775334838.866,steady,6600,60,54,50,65,65,54,53,65
1775334840.866,steady,6375,60,55,52,66,65,54,52,62
1775334842.866,steady,7275,59,53,50,63,64,52,51,62
1775334844.866,steady,7275,59,53,50,63,64,52,51,62
1775334846.866,steady,7275,59,53,50,63,64,52,51,62
1775334848.866,steady,5775,61,55,51,64,64,53,52,63
1775334850.866,steady,5250,60,54,50,64,63,53,51,62
1775334852.866,steady,5250,60,54,50,64,63,53,51,62
1775334854.866,steady,5250,60,54,50,64,63,53,51,62
1775334856.866,steady,7200,60,53,51,64,64,52,50,62
1775334858.867,steady,7200,60,53,51,64,64,52,50,62
1775334860.867,steady,3975,59,54,50,64,63,53,51,63
1775334862.867,steady,3975,59,54,50,64,63,53,51,63
1775334864.867,steady,3975,59,54,50,64,63,53,51,63
1775334866.867,steady,6900,61,54,50,64,63,53,51,64
1775334868.867,steady,6900,61,54,50,64,63,53,51,64
1775334870.867,steady,6900,61,54,50,64,63,53,51,64
1775334872.867,steady,6900,61,54,50,64,63,53,51,64
1775334874.867,steady,6900,61,54,50,64,63,53,51,64
1775334876.867,steady,7200,59,54,52,63,64,51,51,63
1775334878.867,steady,7125,60,54,50,65,64,53,51,63
1775334880.867,steady,7125,60,54,50,65,64,53,51,63
1775334882.867,steady,7125,60,54,50,65,64,53,51,63
1775334884.868,steady,6450,59,54,50,63,64,54,52,64
1775334886.868,steady,7050,61,54,51,63,65,52,51,63
1775334888.868,steady,7050,61,54,51,63,65,52,51,63
1775334890.868,steady,7050,61,54,51,63,65,52,51,63
1775334892.868,steady,6150,58,52,49,62,62,51,50,61
1775334894.868,steady,6150,58,54,50,63,64,52,52,64
1775334896.868,steady,4500,58,51,49,62,62,51,50,61
1775334898.868,steady,4500,58,51,49,62,62,51,50,61
1775334900.868,steady,4500,58,51,49,62,62,51,50,61
1775334902.868,steady,5625,59,51,49,61,62,51,49,61
1775334904.868,steady,5625,59,51,49,61,62,51,49,61
1775334906.868,steady,5625,59,51,49,61,62,51,49,61
1775334908.869,steady,5625,59,51,49,61,62,51,49,61
1775334910.869,steady,6900,60,53,49,63,63,54,51,58
1775334912.869,steady,7125,59,52,49,62,63,52,51,62
1775334914.869,steady,7125,59,52,49,62,63,52,51,62
1775334916.869,steady,7125,59,52,49,62,63,52,51,62
1775334918.869,steady,7125,59,52,49,62,63,52,51,62
1775334920.869,steady,7125,59,52,49,62,63,52,51,62
1775334922.869,steady,7125,59,52,49,62,63,52,51,62
1775334924.869,steady,7125,59,52,49,62,63,52,51,62
1775334926.869,steady,6525,60,53,51,64,63,53,51,63
1775334928.869,cooldown,7125,59,51,50,62,64,52,50,62
1775334930.870,cooldown,7125,59,51,50,62,64,52,50,62
1775334932.870,cooldown,2550,48,38,37,47,47,38,38,47
