timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775335123.974,steady,7950,73,60,60,73,75,63,61,72
1775335125.975,steady,8175,73,60,60,73,75,62,61,73
1775335127.975,steady,8175,74,60,61,73,76,63,61,73
1775335129.975,steady,8175,74,60,61,73,76,63,61,73
1775335131.975,steady,8175,74,60,61,73,76,63,61,73
1775335133.975,steady,8250,73,60,61,73,76,62,60,73
1775335135.975,steady,8175,72,59,60,73,76,62,61,73
1775335137.975,steady,8175,72,59,60,73,76,62,61,73
1775335139.975,steady,8175,72,59,60,73,76,62,61,73
1775335141.975,steady,8325,73,60,61,73,76,62,60,73
1775335143.975,steady,8250,73,60,60,73,76,62,59,73
1775335145.975,steady,8250,73,60,60,73,76,62,59,73
1775335147.975,steady,8250,73,60,60,73,76,62,59,73
1775335149.976,steady,8325,72,60,60,73,75,61,59,72
1775335151.976,steady,8025,72,59,60,73,75,60,59,73
1775335153.976,steady,8325,73,59,60,73,75,61,59,72
1775335155.976,steady,8325,73,59,60,73,75,61,59,72
1775335157.976,steady,8325,73,59,60,73,75,61,59,72
1775335159.976,steady,8025,73,59,59,74,75,61,60,73
1775335161.976,steady,8250,73,60,60,74,75,61,59,73
1775335163.976,steady,8250,73,60,60,74,75,61,59,73
1775335165.976,steady,8250,73,60,60,74,75,61,59,73
1775335167.976,steady,8175,73,60,60,73,76,61,59,72
1775335169.976,steady,8175,74,60,61,74,75,62,60,73
1775335171.976,steady,8100,74,61,60,74,76,63,61,74
1775335173.977,steady,8100,74,61,60,74,76,63,61,74
1775335175.977,steady,8250,74,60,60,74,75,62,59,72
1775335177.977,steady,8250,74,60,60,74,75,62,59,72
1775335179.977,steady,8250,74,60,60,74,75,62,59,72
1775335181.977,steady,8250,74,60,60,74,75,62,59,72
1775335183.977,steady,8250,74,60,60,74,75,62,60,72
1775335185.977,steady,8250,73,60,60,73,75,61,60,72
1775335187.977,steady,8250,73,60,60,73,75,61,60,72
1775335189.977,steady,8250,73,60,60,73,75,61,60,72
1775335191.977,steady,8175,74,60,60,74,75,62,60,73
1775335193.977,steady,8100,73,60,60,74,75,62,60,73
1775335195.978,steady,8100,73,60,60,74,75,62,60,73
1775335197.978,steady,8100,73,60,60,74,75,62,60,73
1775335199.978,steady,8100,74,60,60,73,75,62,60,73
1775335201.978,steady,8175,74,60,61,74,75,62,60,73
1775335203.978,steady,8175,74,60,61,74,75,62,60,73
1775335205.978,steady,8175,74,60,61,74,75,62,60,73
1775335207.978,steady,8175,74,61,62,75,76,63,60,73
1775335209.978,steady,8175,74,61,61,74,76,62,60,73
1775335211.978,steady,8325,74,61,61,74,76,63,60,73
1775335213.978,steady,8325,74,61,61,74,76,63,60,73
1775335215.978,steady,8325,74,61,61,74,76,63,60,73
1775335217.978,steady,8250,74,61,61,75,77,62,60,73
1775335219.979,steady,8325,74,60,61,75,77,63,60,73
1775335221.979,steady,8325,74,60,61,75,77,63,60,73
1775335223.979,steady,8325,74,60,61,75,77,63,60,73
1775335225.979,steady,8400,73,59,61,74,76,62,60,73
1775335227.979,steady,8250,74,60,61,74,77,63,61,74
1775335229.979,steady,8175,74,60,61,74,77,63,61,74
1775335231.979,steady,8175,74,60,61,74,77,63,61,74
1775335233.979,steady,8325,74,60,62,74,77,63,61,74
1775335235.979,steady,8400,74,61,61,75,77,63,61,74
1775335237.979,steady,8325,75,62,62,75,78,64,62,75
1775335239.979,steady,8325,75,62,62,75,78,64,62,75
1775335241.980,steady,8325,75,62,62,75,78,64,62,75
1775335243.980,steady,8025,74,61,61,75,76,64,61,74
1775335245.980,steady,8100,75,61,62,75,76,63,62,74
1775335247.980,steady,8100,75,61,62,75,76,63,62,74
1775335249.980,steady,8100,75,61,62,75,76,63,62,74
1775335251.980,steady,8100,75,61,62,75,76,63,62,74
1775335253.980,steady,8175,76,63,63,76,77,64,62,74
1775335255.980,steady,8250,75,62,63,75,77,64,62,75
1775335257.980,steady,8400,75,62,63,75,77,64,62,75
1775335259.980,steady,8400,75,62,63,75,77,64,62,75
1775335261.981,steady,8400,75,62,63,75,77,64,62,75
1775335263.981,steady,8400,75,62,63,76,77,64,62,75
1775335265.981,steady,8250,75,62,64,76,77,64,62,76
1775335267.981,steady,8475,75,62,62,76,77,64,62,75
1775335270.307,steady,8475,75,62,62,76,77,64,62,75
1775335272.307,steady,8475,75,62,62,76,77,64,62,75
1775335274.307,steady,8400,75,62,62,75,77,64,62,75
1775335276.307,steady,8400,75,62,63,75,77,64,62,75
1775335278.307,steady,8325,76,62,63,76,78,65,63,76
1775335280.307,steady,8325,76,62,63,76,78,65,63,76
1775335282.307,steady,8325,76,62,63,76,78,65,63,76
1775335284.308,steady,8475,75,62,63,75,77,65,63,75
1775335286.308,steady,8550,75,62,63,75,77,64,62,75
1775335288.308,steady,8550,75,62,63,75,77,64,62,75
1775335290.308,steady,8550,75,62,63,75,77,64,62,75
1775335292.308,steady,8475,75,62,62,75,77,64,62,75
1775335294.308,steady,8400,75,62,62,75,77,64,62,74
1775335296.308,steady,8475,76,62,63,76,77,64,64,75
1775335298.308,steady,8475,76,62,63,76,77,64,64,75
1775335300.308,steady,8400,76,62,63,76,77,64,63,75
1775335302.308,steady,8625,76,62,63,75,77,64,62,75
1775335304.308,steady,8400,75,62,62,75,77,64,62,74
1775335306.309,steady,8400,75,62,62,75,77,64,62,74
1775335308.309,steady,8400,75,62,62,75,77,64,62,74
1775335310.309,steady,8325,75,61,62,75,77,65,63,75
1775335312.309,steady,8475,76,62,63,76,78,65,63,76
1775335314.309,steady,8475,76,62,63,76,78,65,63,76
1775335316.309,steady,8475,76,62,63,76,78,65,63,76
1775335318.309,steady,8475,76,62,63,76,78,65,63,76
1775335320.309,steady,8475,76,62,63,76,78,65,63,76
1775335322.309,steady,8550,75,62,62,76,77,63,62,76
1775335324.309,steady,8100,75,61,62,74,77,64,62,75
1775335326.309,steady,8100,75,61,62,74,77,64,62,75
1775335328.309,steady,8100,75,61,62,74,77,64,62,75
1775335330.310,steady,8625,75,62,62,76,78,64,62,75
1775335332.310,steady,8175,74,61,62,75,77,64,63,75
1775335334.310,steady,8550,75,61,62,76,78,65,62,76
1775335336.310,steady,8550,75,61,62,76,78,65,62,76
1775335338.310,steady,8550,75,61,62,75,78,63,62,74
1775335340.310,steady,8550,76,61,62,75,78,64,62,76
1775335342.310,steady,8550,74,60,62,75,77,63,62,74
1775335344.310,steady,8550,74,60,62,75,77,63,62,74
1775335346.310,steady,8325,75,61,61,75,78,63,62,74
1775335348.310,steady,8475,75,62,62,75,79,64,62,75
1775335350.310,steady,8475,74,61,62,75,78,63,62,74
1775335352.310,steady,8475,74,61,62,75,78,63,62,74
1775335354.311,steady,8475,74,61,62,75,78,63,62,74
1775335356.311,steady,8550,74,61,61,75,78,63,63,75
1775335358.311,steady,8475,75,61,62,76,78,64,63,75
1775335360.311,steady,8475,75,61,62,76,78,64,63,75
1775335362.311,steady,8475,75,61,62,76,78,64,63,75
1775335364.311,steady,3525,64,51,52,65,67,53,52,64
1775335366.311,steady,2925,64,51,52,65,67,53,52,64
1775335368.311,steady,3000,55,43,43,55,57,44,44,55
1775335370.311,steady,3000,55,43,43,55,57,44,44,55
1775335372.311,steady,3000,55,43,43,55,57,44,44,55
1775335374.311,steady,3000,51,40,40,52,54,41,41,51
1775335376.311,steady,3000,50,39,39,51,53,41,40,51
1775335378.312,steady,3000,50,39,39,51,53,41,40,51
1775335380.312,steady,3000,50,39,39,51,53,41,40,51
1775335382.312,steady,3000,48,38,38,49,51,39,39,48
1775335384.312,steady,3000,48,38,38,49,51,39,39,48
1775335386.312,steady,3000,48,38,38,49,51,39,39,48
1775335388.312,steady,3000,48,38,38,49,51,39,39,48
1775335390.312,steady,3000,45,36,36,46,48,37,37,46
1775335392.312,steady,3000,45,36,36,46,48,37,37,46
1775335394.312,steady,3000,45,36,36,46,48,37,37,46
1775335396.312,steady,3000,44,35,35,44,46,37,36,44
1775335398.312,steady,3000,43,35,35,44,46,37,36,44
1775335400.312,steady,3000,43,35,35,44,45,36,36,44
1775335402.312,steady,3000,43,35,35,44,45,36,36,44
1775335404.313,steady,3000,43,35,35,44,45,36,36,44
1775335406.313,steady,3000,42,34,35,42,44,36,35,42
1775335408.313,steady,3000,42,34,35,42,44,36,35,42
1775335410.313,steady,3000,42,34,35,42,44,36,35,42
1775335412.313,steady,3000,42,34,35,42,44,36,35,42
1775335414.313,steady,3000,41,34,34,41,43,35,35,41
1775335416.313,steady,3000,40,34,34,41,42,35,35,41
1775335418.313,steady,3000,40,34,34,41,42,35,35,41
1775335420.313,steady,3000,40,34,34,41,42,35,35,41
1775335422.313,steady,3000,40,34,34,40,42,35,34,40
1775335424.313,steady,2925,40,33,34,40,42,35,34,40
1775335426.313,steady,2925,39,33,34,40,41,34,34,40
1775335428.313,steady,2925,39,33,34,40,41,34,34,40
1775335430.314,steady,2925,39,33,33,39,41,34,34,39
1775335432.314,steady,2925,39,33,33,39,41,34,33,39
1775335434.314,steady,2925,39,33,33,39,40,34,33,39
1775335436.314,steady,2925,39,33,33,39,40,34,33,39
1775335438.314,steady,2925,39,33,33,39,40,34,33,39
1775335440.314,steady,3000,38,33,33,38,40,33,33,38
1775335442.314,steady,2850,38,32,33,38,39,33,33,38
1775335444.314,steady,2850,38,32,33,38,39,33,33,38
1775335446.314,steady,2850,38,32,33,38,39,33,33,38
1775335448.314,steady,2850,37,32,32,38,39,33,32,38
1775335450.314,steady,2850,37,32,32,38,39,33,32,38
1775335452.314,steady,2850,37,32,32,38,39,33,32,38
1775335454.314,steady,2850,37,32,32,37,39,33,32,37
1775335456.315,steady,2850,37,32,32,37,39,33,32,37
1775335458.315,steady,2850,37,32,32,37,38,32,32,37
1775335460.315,steady,2850,37,31,32,37,38,32,32,37
1775335462.315,steady,2850,37,31,32,37,38,32,31,37
1775335464.315,steady,2850,37,31,32,37,38,32,31,37
1775335466.315,steady,2850,37,31,32,37,38,32,31,37
1775335468.315,steady,2850,36,31,31,36,37,32,31,36
1775335470.315,steady,2850,36,31,31,36,37,32,31,36
1775335472.315,steady,2850,36,31,31,36,37,32,31,36
1775335474.315,steady,2850,36,31,31,36,37,32,31,36
1775335476.315,steady,2850,36,31,31,36,37,31,31,36
1775335478.315,steady,2775,35,31,31,36,37,31,31,35
1775335480.316,steady,2775,35,31,31,36,37,31,31,35
1775335482.316,steady,2775,35,31,31,36,37,31,31,35
1775335484.316,steady,2775,35,31,31,36,36,31,30,35
1775335486.316,steady,2775,35,30,31,35,36,31,30,35
1775335488.316,steady,2775,35,30,31,35,36,31,30,35
1775335490.316,steady,2775,35,30,31,35,36,31,30,35
1775335492.316,steady,2775,35,30,31,35,36,31,30,35
1775335494.316,steady,2775,35,30,30,35,36,31,30,35
1775335496.316,steady,2775,35,30,30,35,36,31,30,35
1775335498.316,steady,2775,35,30,30,35,36,31,30,35
1775335500.316,steady,2775,35,30,30,35,36,31,30,35
1775335502.316,steady,2775,35,30,30,35,36,31,30,34
1775335504.316,steady,2700,34,30,30,35,35,31,30,34
1775335506.317,steady,2700,34,30,30,35,35,31,30,34
1775335508.317,steady,2700,34,30,30,35,35,31,30,34
1775335510.317,steady,2700,34,30,30,35,35,31,30,34
1775335512.317,steady,2700,34,30,30,35,35,31,30,34
1775335514.317,steady,2700,34,30,30,35,35,31,30,34
1775335516.317,steady,2700,34,30,30,35,35,31,30,34
1775335518.317,steady,2700,34,30,30,35,35,31,30,34
1775335520.317,steady,2700,34,30,30,35,35,31,30,34
1775335522.317,steady,2700,34,30,30,35,35,31,30,34
1775335524.318,steady,2700,34,30,30,35,35,31,30,34
1775335526.318,steady,2700,34,30,30,34,35,31,30,34
1775335528.421,steady,2700,34,30,30,34,35,31,30,34
1775335530.421,steady,2700,34,30,30,34,35,31,30,34
1775335532.421,steady,2700,34,30,30,34,35,31,30,34
1775335534.421,steady,2700,34,30,30,34,35,31,30,34
1775335536.421,steady,2700,34,30,30,34,35,31,30,34
1775335538.421,steady,2625,34,30,30,34,35,31,30,34
1775335540.421,steady,2625,34,30,30,34,35,31,30,34
1775335542.422,steady,2625,34,30,31,34,35,31,30,34
1775335544.422,steady,2625,34,30,31,34,35,31,30,34
1775335546.422,steady,2625,34,30,31,34,35,31,30,34
1775335548.422,steady,2625,34,30,31,34,35,31,30,34
1775335550.422,steady,2625,34,30,31,34,35,31,30,34
1775335552.422,steady,2625,34,30,31,34,35,31,31,34
1775335554.422,steady,2625,34,30,31,34,35,31,31,34
1775335556.422,steady,2625,34,30,31,34,35,31,31,34
1775335558.422,steady,2625,34,30,31,34,35,31,31,34
1775335560.422,steady,2625,34,30,31,34,35,31,31,34
1775335562.422,steady,2625,34,30,31,34,35,31,31,34
1775335564.422,steady,2625,34,30,31,34,35,31,31,34
1775335566.423,steady,2625,34,30,31,34,35,31,31,34
1775335568.423,steady,2625,34,30,31,34,35,31,31,34
1775335570.423,steady,2625,34,30,31,34,35,31,31,34
1775335572.423,steady,2625,34,30,31,34,35,31,31,34
1775335574.423,steady,2625,34,30,31,34,35,31,31,34
1775335576.423,steady,2625,34,30,31,34,35,31,31,34
1775335578.423,steady,2625,34,30,31,34,35,31,31,34
1775335580.423,steady,2550,34,30,31,34,36,32,31,34
1775335582.423,steady,2550,34,30,31,34,36,32,31,34
1775335584.423,steady,2550,34,30,31,34,36,32,31,34
1775335586.423,steady,2550,34,30,31,34,36,32,31,34
1775335588.423,steady,2550,34,30,31,34,36,32,31,34
1775335590.424,steady,2625,34,31,31,34,36,32,31,34
1775335592.424,steady,2625,34,31,31,34,36,32,31,34
1775335594.424,steady,2625,35,31,31,35,36,32,31,35
1775335596.424,steady,2625,35,31,31,35,36,32,32,35
1775335598.424,steady,2625,35,31,31,35,36,32,32,35
1775335600.424,steady,2625,35,31,31,35,36,32,32,35
1775335602.424,steady,2625,35,31,32,35,36,32,32,35
1775335604.424,steady,2625,35,31,32,35,36,32,32,35
1775335606.424,steady,2625,35,31,32,35,36,32,32,35
1775335608.424,steady,2625,35,31,32,35,36,32,32,35
1775335610.424,steady,2625,35,31,32,35,36,32,32,35
1775335612.424,steady,2625,35,31,32,35,36,32,32,35
1775335614.425,steady,2625,35,31,32,35,36,32,32,35
1775335616.425,steady,2625,35,31,32,35,36,32,32,35
1775335618.425,steady,2625,35,31,32,35,36,32,32,35
