timestamp,phase,gpu,gpu_model,power_w,temp_c,mem_used_mib,mem_total_mib,gpu_util_pct,mem_util_pct,sm_active,tensor_active,dram_active,fp16_active,pcie_tx_bytes_s,pcie_rx_bytes_s,nvlink_tx_bytes_s,nvlink_rx_bytes_s,throttle_reasons,energy_mj
1775333004.464,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1116667,1064241,0,0,0,497335274
1775333004.464,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,739180,676270,0,0,0,495360942
1775333004.464,warmup,3,NVIDIA H100 80GB HBM3,120.5,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,744412,681504,0,0,0,495767591
1775333004.464,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,770661,906964,0,0,0,495432269
1775333004.464,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718227,728724,0,0,0,497735959
1775333004.464,warmup,6,NVIDIA H100 80GB HBM3,119.2,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,760165,702497,0,0,0,501174631
1775333004.464,warmup,7,NVIDIA H100 80GB HBM3,118.8,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718230,655319,0,0,0,502503837
1775333004.564,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,811049,706631,0,0,1,491513298
1775333004.564,warmup,1,NVIDIA H100 80GB HBM3,115.7,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739197,671044,0,0,0,497346848
1775333004.564,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,770637,681514,0,0,0,495372714
1775333004.564,warmup,3,NVIDIA H100 80GB HBM3,120.1,32,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,948868,885960,0,0,0,495779520
1775333004.564,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,964632,1011816,0,0,0,495444141
1775333004.564,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,791635,681528,0,0,0,497747588
1775333004.564,warmup,6,NVIDIA H100 80GB HBM3,119.0,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,733946,671037,0,0,0,501186527
1775333004.564,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,760172,702504,0,0,0,502515665
1775333004.664,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000006,0.000000,802034,746165,0,0,1,491520389
1775333004.664,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,733962,697254,0,0,0,497358440
1775333004.664,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,744459,707728,0,0,0,495396281
1775333004.664,warmup,3,NVIDIA H100 80GB HBM3,119.6,32,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,288333,492787,0,0,0,495791462
1775333004.664,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739204,681535,0,0,0,495455910
1775333004.664,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739196,712997,0,0,0,497770866
1775333004.664,warmup,6,NVIDIA H100 80GB HBM3,119.0,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,744431,681521,0,0,0,501198416
1775333004.664,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,728713,671045,0,0,0,502527485
1775333004.765,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000006,0.000000,471818,671030,0,0,1,491527446
1775333004.765,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,760164,697243,0,0,0,497370016
1775333004.765,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,865019,807351,0,0,0,495408068
1775333004.765,warmup,3,NVIDIA H100 80GB HBM3,119.3,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,917437,1965903,0,0,0,495791462
1775333004.765,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,744445,681534,0,0,0,495455910
1775333004.765,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,770666,802105,0,0,0,497770866
1775333004.765,warmup,6,NVIDIA H100 80GB HBM3,119.0,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,754919,697252,0,0,0,501210291
1775333004.765,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,728716,665806,0,0,0,502539303
1775333004.865,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000006,0.000000,2248878,671030,0,0,1,491534546
1775333004.865,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,765400,697243,0,0,0,497381576
1775333004.865,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,419412,807351,0,0,0,495408068
1775333004.865,warmup,3,NVIDIA H100 80GB HBM3,119.3,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,917437,854527,0,0,0,495803392
1775333004.865,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,744445,660569,0,0,0,495467638
1775333004.865,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,865015,52426,0,0,0,497782498
1775333004.865,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1252945,1195278,0,0,0,501222176
1775333004.865,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1011805,948895,0,0,0,502551162
1775333004.965,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,2248878,1986771,0,0,1,491534546
1775333004.965,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,765400,697248,0,0,0,497381576
1775333004.965,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,419412,618633,0,0,0,495419842
1775333004.965,warmup,3,NVIDIA H100 80GB HBM3,119.3,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,733927,854527,0,0,0,495815323
1775333004.965,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718238,660569,0,0,0,495479361
1775333004.965,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,68154,52426,0,0,0,497794132
1775333004.965,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1252945,1195278,0,0,0,501234056
1775333004.965,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1011805,948895,0,0,0,502562996
1775333005.065,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,802085,739176,0,0,1,491541612
1775333005.065,warmup,1,NVIDIA H100 80GB HBM3,115.7,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,704830,649451,0,0,0,497393140
1775333005.065,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,2060299,1750992,0,0,0,495431633
1775333005.065,warmup,3,NVIDIA H100 80GB HBM3,119.3,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,733941,676261,0,0,0,495827271
1775333005.065,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,723476,660565,0,0,0,495491104
1775333005.065,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,880695,828272,0,0,0,497805771
1775333005.065,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718222,655312,0,0,0,501245941
1775333005.065,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718233,660565,0,0,0,502574836
1775333005.165,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,1153289,1090382,0,0,1,491548670
1775333005.165,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,886033,825741,0,0,0,497404734
1775333005.165,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739195,681527,0,0,0,495443412
1775333005.165,warmup,3,NVIDIA H100 80GB HBM3,119.3,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,728688,676275,0,0,0,495839180
1775333005.165,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718238,655327,0,0,0,495502846
1775333005.165,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,723512,660598,0,0,0,497817416
1775333005.165,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718218,655309,0,0,0,501257816
1775333005.165,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718227,655317,0,0,0,502586678
1775333005.265,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,786347,728682,0,0,1,491555763
1775333005.265,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,733956,671046,0,0,0,497416326
1775333005.265,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,933170,865017,0,0,0,495455209
1775333005.265,warmup,3,NVIDIA H100 80GB HBM3,119.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,775871,665780,0,0,0,495851101
1775333005.265,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,707736,650069,0,0,0,495514622
1775333005.265,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,796859,733949,0,0,0,497829051
1775333005.265,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739194,681526,0,0,0,501281594
1775333005.265,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,728702,671035,0,0,0,502598522
1775333005.365,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,791557,733894,0,0,1,491562806
1775333005.365,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,754931,697263,0,0,0,497439482
1775333005.365,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,990838,933170,0,0,0,495466993
1775333005.365,warmup,3,NVIDIA H100 80GB HBM3,119.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,749662,718204,0,0,0,495863024
1775333005.365,warmup,4,NVIDIA H100 80GB HBM3,118.0,32,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,912215,849304,0,0,0,495526442
1775333005.365,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,796883,692030,0,0,0,497840676
1775333005.365,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,702491,639581,0,0,0,501293473
1775333005.365,warmup,7,NVIDIA H100 80GB HBM3,118.4,31,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,702488,644821,0,0,0,502610355
1775333005.465,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,791603,728694,0,0,1,491569895
1775333005.465,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,906965,844054,0,0,0,497451050
1775333005.465,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739197,681529,0,0,0,495478761
1775333005.465,warmup,3,NVIDIA H100 80GB HBM3,119.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,744416,686753,0,0,0,495874976
1775333005.465,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,712981,655313,0,0,0,495538345
1775333005.465,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,712965,660541,0,0,0,497852311
1775333005.465,warmup,6,NVIDIA H100 80GB HBM3,119.0,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,718215,660548,0,0,0,501305371
1775333005.465,warmup,7,NVIDIA H100 80GB HBM3,118.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1195282,1127130,0,0,0,502622179
1775333005.565,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,802053,739147,0,0,1,491576946
1775333005.565,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,167763,366981,0,0,0,497462613
1775333005.565,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,733955,671044,0,0,0,495490523
1775333005.565,warmup,3,NVIDIA H100 80GB HBM3,119.4,32,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,723450,681508,0,0,0,495886918
1775333005.565,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,723488,665819,0,0,0,495562114
1775333005.565,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,695372,634463,0,0,0,497863950
1775333005.565,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,702493,639583,0,0,0,501317260
1775333005.565,warmup,7,NVIDIA H100 80GB HBM3,118.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,725187,673016,0,0,0,502634003
1775333005.665,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,1190019,1132353,0,0,1,491584016
1775333005.665,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,2117992,1798196,0,0,0,497474200
1775333005.665,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,933175,870265,0,0,0,495502300
1775333005.665,warmup,3,NVIDIA H100 80GB HBM3,119.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,733933,665784,0,0,0,495898859
1775333005.665,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,712947,650040,0,0,0,495573877
1775333005.665,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,834391,769374,0,0,0,497875572
1775333005.665,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,178244,377459,0,0,0,501329128
1775333005.665,warmup,7,NVIDIA H100 80GB HBM3,118.4,32,528,81559,0,0,0.000000,0.000000,0.000006,0.000000,723533,655374,0,0,0,502645828
1775333005.765,warmup,0,NVIDIA H100 80GB HBM3,70.8,30,3,81559,0,0,0.000000,0.000000,0.000005,0.000000,770598,712934,0,0,1,491591103
1775333005.765,warmup,1,NVIDIA H100 80GB HBM3,115.8,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,733960,676291,0,0,0,497485748
1775333005.765,warmup,2,NVIDIA H100 80GB HBM3,117.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,1043249,985582,0,0,0,495514097
1775333005.765,warmup,3,NVIDIA H100 80GB HBM3,119.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,739176,676267,0,0,0,495910805
1775333005.765,warmup,4,NVIDIA H100 80GB HBM3,118.1,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,162516,361730,0,0,0,495585608
1775333005.765,warmup,5,NVIDIA H100 80GB HBM3,116.4,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,817846,760177,0,0,0,497887198
1775333005.765,warmup,6,NVIDIA H100 80GB HBM3,118.9,29,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,2060292,1798168,0,0,0,501341011
1775333005.765,warmup,7,NVIDIA H100 80GB HBM3,118.4,32,528,81559,0,0,0.000000,0.000000,0.000005,0.000000,712986,602893,0,0,0,502657639
